Sim	QM	forNTS	indicator	confidence
908	44	7312.424059930661	1	2
909	45	7294.199223180217	1	2
910	46	7277.795197167463	1	1
911	47	7286.886557578908	1	1
912	48	7280.1329263772595	1	1
913	1	7266.86201822034	1	1
914	2	7250.968135534616	1	1
915	3	7232.9776463929675	0	1
916	4	7201.017938219663	0	1
917	5	7172.258438722678	0	2
918	6	7161.619578073747	0	2
919	7	7167.939461869837	0	2
920	8	7168.122617432282	0	2
921	9	7159.283468298021	0	2
922	10	7177.949533236661	0	2
923	11	7185.8655799830185	0	2
924	12	7204.53764140007	0	1
925	13	7200.377926640574	0	1
926	14	7204.23292931057	0	1
927	15	7193.519392967213	0	1
928	16	7177.110464412174	0	2
929	17	7171.571737302224	0	2
930	18	7167.267877273499	0	2
931	19	7160.672951783124	0	2
932	20	7129.286986705911	0	2
933	21	7125.845918188118	0	2
934	22	7114.815232323555	0	2
935	23	7108.937883756111	0	2
936	24	7108.463335139955	0	2
937	25	7104.819652059565	0	2
938	26	7108.64703271123	0	2
939	27	7119.359813445429	0	2
940	28	7145.322247219861	0	2
941	29	7144.558225282076	0	2
942	30	7140.370870436108	0	2
943	31	7144.57350600478	0	2
944	32	7147.828035848212	0	2
945	33	7155.26717056165	0	2
946	34	7166.062021646371	0	2
947	35	7177.064696021216	0	2
948	36	7193.062074946544	0	1
949	37	7216.570116505156	0	1
950	38	7228.093297516878	0	1
951	39	7241.252502610067	1	1
952	40	7252.959345972165	1	1
953	41	7274.136268164158	1	1
954	42	7267.575889753745	1	1
955	43	7289.541871820368	1	2
956	44	7296.519919848354	1	2
957	45	7304.102071322104	1	2
958	46	7315.667058252785	1	2
959	47	7318.500475876821	1	2
960	48	7339.186278706903	1	2
961	1	7345.512062736154	1	2
962	2	7362.799748389575	1	2
963	3	7379.57454736343	1	2
964	4	7390.916316495847	1	2
965	5	7395.0376935129325	1	2
966	6	7398.901688054009	1	2
967	7	7424.256500370376	1	2
968	8	7463.442495978138	1	3
969	9	7520.134497930005	1	3
970	10	7571.391757266888	1	3
971	11	7609.798884235117	1	3
972	12	7629.81270239664	1	3
973	13	7635.49979853646	1	3
974	14	7617.194220201819	1	3
975	15	7633.425152795972	1	3
976	16	7633.39530031887	1	3
977	17	7635.798292262542	1	3
978	18	7639.633568502018	1	3
979	19	7634.6789194501525	1	3
980	20	7622.556113546847	1	3
981	21	7611.711457777935	1	3
982	22	7613.5342208138245	1	3
983	23	7613.429640234918	1	3
984	24	7598.992628762304	1	3
985	25	7592.144352062514	1	3
986	26	7581.852864824147	1	3
987	27	7560.311462352234	1	3
988	28	7535.329719196144	1	3
989	29	7539.392935718423	1	3
990	30	7537.293954067188	1	3
991	31	7536.394327042951	1	3
992	32	7532.045592699887	1	3
993	33	7538.748270550485	1	3
994	34	7531.580675318533	1	3
995	35	7530.5608208948925	1	3
996	36	7528.985949460566	1	3
997	37	7513.335875254932	1	3
998	38	7501.549427767405	1	3
999	39	7488.704482470633	1	3
1000	40	7476.513338732766	1	3
1001	41	7457.167413598461	1	3
1002	42	7444.686923333634	1	3
1003	43	7410.398877179027	1	2
1004	44	7394.750884127343	1	2
1005	45	7383.305478160583	1	2
1006	46	7365.581372300421	1	2
1007	47	7360.047992835972	1	2
1008	48	7337.2942213133565	1	2
1009	1	7341.6229937707	1	2
1010	2	7347.705962316623	1	2
1011	3	7352.350210883088	1	2
1012	4	7365.127872084934	1	2
1013	5	7358.989528161268	1	2
1014	6	7357.4622196838	1	2
1015	7	7325.377850320733	1	2
1016	8	7301.160528111364	1	2
1017	9	7261.864220847296	1	1
1018	10	7237.723930152711	1	1
1019	11	7229.21938827917	0	1
1020	12	7243.275073051334	1	1
1021	13	7257.7465777474345	1	1
1022	14	7274.029982464421	1	1
1023	15	7292.712626294194	1	2
1024	16	7330.148251564261	1	2
1025	17	7342.773144707941	1	2
1026	18	7376.38686606782	1	2
1027	19	7400.9390532328325	1	2
1028	20	7420.457499739198	1	2
1029	21	7438.9635909696835	1	3
1030	22	7450.99584202497	1	3
1031	23	7463.592954592911	1	3
1032	24	7504.342733558302	1	3
1033	25	7524.545682817205	1	3
1034	26	7541.4017669219675	1	3
1035	27	7573.487382272118	1	3
1036	28	7597.60221697764	1	3
1037	29	7592.592996173507	1	3
1038	30	7622.40677530002	1	3
1039	31	7636.887759247508	1	3
1040	32	7645.735771766594	1	3
1041	33	7648.480453955987	1	3
1042	34	7650.001812077276	1	3
1043	35	7649.43504414272	1	3
1044	36	7642.408867831701	1	3
1045	37	7667.370506293609	1	3
1046	38	7679.52774054758	1	3
1047	39	7683.4743936729665	1	3
1048	40	7702.914203157863	1	3
1049	41	7720.656813376215	1	3
1050	42	7765.061520474182	1	3
1051	43	7800.816773959198	1	3
1052	44	7818.3322132431795	1	3
1053	45	7843.699741052958	1	3
1054	46	7870.6476608014345	1	3
1055	47	7899.0523195729775	1	3
1056	48	7929.865433801145	1	3
1057	1	7958.783150556786	1	3
1058	2	7971.133554456863	1	3
1059	3	7990.68918235244	1	3
1060	4	8019.440830483	1	3
1061	5	8046.0610954563645	1	3
1062	6	8073.703713821905	1	3
1063	7	8086.5033984390075	1	3
1064	8	8098.579711253483	1	3
1065	9	8101.342037430305	1	3
1066	10	8095.305410429878	1	3
1067	11	8111.467710737172	1	3
1068	12	8115.426170378997	1	3
1069	13	8126.21716413805	1	3
1070	14	8155.439774825099	1	3
1071	15	8155.439774825099	1	3
1072	16	8129.457850224305	1	3
1073	17	8143.189189572205	1	3
1074	18	8139.717002224443	1	3
1075	19	8141.905416784285	1	3
1076	20	8154.375399668964	1	3
1077	21	8168.121004844947	1	3
1078	22	8178.086174418234	1	3
1079	23	8191.497389321253	1	3
1080	24	8173.308092807303	1	3
1081	25	8178.115306025032	1	3
1082	26	8179.164019360956	1	3
1083	27	8167.377815125536	1	3
1084	28	8155.264812429696	1	3
1085	29	8166.605455297666	1	3
1086	30	8155.410614518296	1	3
1087	31	8155.804275540106	1	3
1088	32	8157.3059575573125	1	3
1089	33	8154.550368831912	1	3
1090	34	8163.89470446683	1	3
1091	35	8161.15448136107	1	3
1092	36	8173.963680917399	1	3
1093	37	8164.433965278088	1	3
1094	38	8169.6655969603635	1	3
1095	39	8176.775214019244	1	3
1096	40	8158.778385503134	1	3
1097	41	8166.722039573161	1	3
1098	42	8140.519445121711	1	3
1099	43	8135.324954045768	1	3
1100	44	8132.362400189693	1	3
1101	45	8133.515360722209	1	3
1102	46	8126.275558932695	1	3
1103	47	8102.613472132517	1	3
1104	48	8086.488774330499	1	3
1105	1	8074.069518929865	1	3
1106	2	8063.3270320745205	1	3
1107	3	8050.734005826051	1	3
1108	4	8045.064864727198	1	3
1109	5	8067.601217552568	1	3
1110	6	8059.974454514614	1	3
1111	7	8059.608422656706	1	3
1112	8	8064.263908593596	1	3
1113	9	8092.9517165818315	1	3
1114	10	8115.221691084651	1	3
1115	11	8102.160440295783	1	3
1116	12	8092.834756519421	1	3
1117	13	8093.404931161662	1	3
1118	14	8077.5224295856415	1	3
1119	15	8072.41603307823	1	3
1120	16	8077.361500466734	1	3
1121	17	8064.981178588822	1	3
1122	18	8054.52729144598	1	3
1123	19	8071.186815318967	1	3
1124	20	8077.4785399387	1	3
1125	21	8074.376790678373	1	3
1126	22	8064.498121691944	1	3
1127	23	8065.976536203512	1	3
1128	24	8078.678159853122	1	3
1129	25	8072.679428247233	1	3
1130	26	8086.810502551026	1	3
1131	27	8086.035422314516	1	3
1132	28	8089.164830021511	1	3
1133	29	8092.147604045719	1	3
1134	30	8098.872036709167	1	3
1135	31	8098.433547122341	1	3
1136	32	8102.540403089044	1	3
1137	33	8105.930560623837	1	3
1138	34	8104.235544724964	1	3
1139	35	8121.369877226507	1	3
1140	36	8120.28931802717	1	3
1141	37	8122.83001136032	1	3
1142	38	8115.411564775714	1	3
1143	39	8115.046421663745	1	3
1144	40	8120.537559111607	1	3
1145	41	8108.721218132339	1	3
1146	42	8109.773105338531	1	3
1147	43	8106.164346055145	1	3
1148	44	8119.58838749572	1	3
1149	45	8108.794267418556	1	3
1150	46	8112.37339661919	1	3
1151	47	8114.739696946686	1	3
1152	48	8123.384837924629	1	3
1153	1	8112.8846550722055	1	3
1154	2	8119.646799192938	1	3
1155	3	8126.684318328523	1	3
1156	4	8106.368906346036	1	3
1157	5	8085.625935326173	1	3
1158	6	8070.689255922261	1	3
1159	7	8052.755217576111	1	3
1160	8	8041.269996919314	1	3
1161	9	8038.251231544515	1	3
1162	10	8017.724684416808	1	3
1163	11	8009.30341280765	1	3
1164	12	8009.200694996621	1	3
1165	13	8010.770759103964	1	3
1166	14	8011.298980436129	1	3
1167	15	7996.885844891425	1	3
1168	16	8003.785337271302	1	3
1169	17	7995.549741808027	1	3
1170	18	7990.68918235244	1	3
1171	19	7955.032576029378	1	3
1172	20	7932.353973119127	1	3
1173	21	7922.191920797941	1	3
1174	22	7938.507869672401	1	3
1175	23	7944.70422333394	1	3
1176	24	7931.382150482392	1	3
1177	25	7923.223064273288	1	3
1178	26	7905.244884154282	1	3
1179	27	7907.264467627747	1	3
1180	28	7916.239819426975	1	3
1181	29	7912.644217093496	1	3
1182	30	7906.291552443106	1	3
1183	31	7905.466015352158	1	3
1184	32	7903.254604642667	1	3
1185	33	7917.727993524808	1	3
1186	34	7924.018485294573	1	3
1187	35	7928.274979593997	1	3
1188	36	7940.774668243839	1	3
1189	37	7954.929610238618	1	3
1190	38	7963.856459821013	1	3
1191	39	7976.894754010671	1	3
1192	40	7994.536599873263	1	3
1193	41	7998.442084935134	1	3
1194	42	8005.590600855145	1	3
1195	43	8007.659871761716	1	3
1196	44	7989.763941994294	1	3
1197	45	7984.534885362485	1	3
1198	46	7969.10502562417	1	3
1199	47	7979.495628404211	1	3
1200	48	7964.429892231777	1	3
1201	1	7963.003635819443	1	3
1202	2	7956.988836262773	1	3
1203	3	7956.841754957792	1	3
1204	4	7962.003731944251	1	3
1205	5	7965.841355790446	1	3
1206	6	7968.884522325923	1	3
1207	7	8006.72065173575	1	3
1208	8	8048.126669795056	1	3
1209	9	8059.052042941309	1	3
1210	10	8084.148796143321	1	3
1211	11	8107.450123188358	1	3
1212	12	8108.677388448575	1	3
1213	13	8115.017209963079	1	3
1214	14	8105.609101751227	1	3
1215	15	8108.005322775967	1	3
1216	16	8096.621034159335	1	3
1217	17	8109.451700492726	1	3
1218	18	8125.560212443212	1	3
1219	19	8142.561900473401	1	3
1220	20	8170.248434994836	1	3
1221	21	8170.161010229713	1	3
1222	22	8156.795688258101	1	3
1223	23	8144.9834335474625	1	3
1224	24	8151.7215374348125	1	3
1225	25	8173.089559293022	1	3
1226	26	8185.149511959655	1	3
1227	27	8200.681252288285	1	3
1228	28	8200.81221602035	1	3
1229	29	8211.141463703945	1	3
1230	30	8222.600081272407	1	3
1231	31	8237.220498555691	1	3
1232	32	8231.902406624764	1	3
1233	33	8216.609734326803	1	3
1234	34	8209.032344069545	1	3
1235	35	8207.024865502126	1	3
1236	36	8202.223666949612	1	3
1237	37	8185.324247541681	1	3
1238	38	8183.285583426523	1	3
1239	39	8177.066544993786	1	3
1240	40	8172.987576277182	1	3
1241	41	8176.105138807189	1	3
1242	42	8166.5617360421875	1	3
1243	43	8153.456789717918	1	3
1244	44	8146.777537359377	1	3
1245	45	8143.20377748688	1	3
1246	46	8137.411646545209	1	3
1247	47	8104.337833731548	1	3
1248	48	8094.325952415543	1	3
1249	1	8068.947712355041	1	3
1250	2	8053.633949175879	1	3
1251	3	8031.655442178971	1	3
1252	4	8003.3743627819995	1	3
1253	5	7972.970831984573	1	3
1254	6	7948.324102281802	1	3
1255	7	7913.395804818175	1	3
1256	8	7843.670174887703	1	3
1257	9	7806.785136901527	1	3
1258	10	7772.685894517842	1	3
1259	11	7753.6645094357655	1	3
1260	12	7739.677244611061	1	3
1261	13	7704.907808533261	1	3
1262	14	7693.494173941141	1	3
1263	15	7678.574478751204	1	3
1264	16	7678.470213195986	1	3
1265	17	7666.0292163888835	1	3
1266	18	7635.290850465849	1	3
1267	19	7613.9077187226	1	3
1268	20	7568.861764439641	1	3
1269	21	7542.016371389579	1	3
1270	22	7514.656749694521	1	3
1271	23	7483.143428735106	1	3
1272	24	7459.620486399123	1	3
1273	25	7436.779276196067	1	3
1274	26	7420.955027160446	1	2
1275	27	7392.275102253134	1	2
1276	28	7373.893789084324	1	2
1277	29	7351.4880023576825	1	2
1278	30	7341.168969231058	1	2
1279	31	7325.726202610999	1	2
1280	32	7336.628175937505	1	2
1281	33	7335.523098804163	1	2
1282	34	7331.707858179345	1	2
1283	35	7327.2861429876675	1	2
1284	36	7336.4767989978145	1	2
1285	37	7361.136643041564	1	2
1286	38	7382.852364348895	1	2
1287	39	7394.14706199865	1	2
1288	40	7397.815011937394	1	2
1289	41	7406.099488441247	1	2
1290	42	7425.974869415629	1	2
1291	43	7448.963342459379	1	3
1292	44	7483.023173550567	1	3
1293	45	7506.384917335837	1	3
1294	46	7544.879294722278	1	3
1295	47	7588.315539765658	1	3
1296	48	7627.767368591338	1	3
1297	1	7660.976277003981	1	3
1298	2	7691.335771583011	1	3
1299	3	7720.1959563005785	1	3
1300	4	7756.113586871771	1	3
1301	5	7795.735725039331	1	3
1302	6	7818.3322132431795	1	3
1303	7	7818.850209458862	1	3
1304	8	7835.123895829774	1	3
1305	9	7818.154611738795	1	3
1306	10	7781.730836021535	1	3
1307	11	7770.861626270952	1	3
1308	12	7783.821021438736	1	3
1309	13	7821.854347558118	1	3
1310	14	7848.07509785236	1	3
1311	15	7882.3090289446245	1	3
1312	16	7899.022827052053	1	3
1313	17	7901.957141554444	1	3
1314	18	7909.829222375174	1	3
1315	19	7927.317707239473	1	3
1316	20	7947.382401434179	1	3
1317	21	7961.297890630744	1	3
1318	22	7983.00706657124	1	3
1319	23	8009.611563437683	1	3
1320	24	8024.485839083781	1	3
1321	25	8021.024849719233	1	3
1322	26	8018.4727641015	1	3
1323	27	8025.761578730577	1	3
1324	28	8034.777688490216	1	3
1325	29	8040.097708593031	1	3
1326	30	8042.852490025933	1	3
1327	31	8038.749502073716	1	3
1328	32	8037.020163272543	1	3
1329	33	8032.652262416871	1	3
1330	34	8031.157015606474	1	3
1331	35	8032.168516898446	1	3
1332	36	8021.948809709027	1	3
1333	37	7989.264590140419	1	3
1334	38	7964.694548405971	1	3
1335	39	7946.293510495712	1	3
1336	40	7932.47176693306	1	3
1337	41	7913.661065029683	1	3
1338	42	7886.411194232535	1	3
1339	43	7870.500009285924	1	3
1340	44	7845.163216837445	1	3
1341	45	7823.378458195736	1	3
1342	46	7796.743140011304	1	3
1343	47	7765.788472144066	1	3
1344	48	7737.820511500941	1	3
1345	1	7743.865454473096	1	3
1346	2	7740.865470902397	1	3
1347	3	7739.721804264486	1	3
1348	4	7744.02880808066	1	3
1349	5	7743.806052858251	1	3
1350	6	7743.657548114161	1	3
1351	7	7737.270888193708	1	3
1352	8	7723.466343883453	1	3
1353	9	7745.781069922184	1	3
1354	10	7793.780022985654	1	3
1355	11	7816.215702235394	1	3
1356	12	7792.7280203510245	1	3
1357	13	7770.505653782574	1	3
1358	14	7770.25350310416	1	3
1359	15	7768.147189948594	1	3
1360	16	7754.228563703561	1	3
1361	17	7770.876458332456	1	3
1362	18	7779.388405842331	1	3
1363	19	7780.678255933595	1	3
1364	20	7780.574477697173	1	3
1365	21	7803.438313873952	1	3
1366	22	7807.051676148195	1	3
1367	23	7813.136777874779	1	3
1368	24	7813.003545474709	1	3
1369	25	7820.478118341612	1	3
1370	26	7828.246028784371	1	3
1371	27	7832.018027578824	1	3
1372	28	7826.100879240129	1	3
1373	29	7836.928056880089	1	3
1374	30	7835.049951660401	1	3
1375	31	7837.726572940278	1	3
1376	32	7832.949833911648	1	3
1377	33	7849.745191709728	1	3
1378	34	7863.012789284902	1	3
1379	35	7881.26123226573	1	3
1380	36	7870.706721132589	1	3
1381	37	7879.46067751191	1	3
1382	38	7898.668913754757	1	3
1383	39	7904.714160328737	1	3
1384	40	7914.884168548435	1	3
1385	41	7910.153480707615	1	3
1386	42	7913.174752233076	1	3
1387	43	7904.773130266728	1	3
1388	44	7906.881203077804	1	3
1389	45	7917.521717889131	1	3
1390	46	7912.762114881387	1	3
1391	47	7907.352912357514	1	3
1392	48	7899.450464783396	1	3
1393	1	7893.212038474379	1	3
1394	2	7871.8288375642605	1	3
1395	3	7855.729891544284	1	3
1396	4	7836.484424378432	1	3
1397	5	7794.491207503712	1	3
1398	6	7767.568660037322	1	3
1399	7	7761.3522075799665	1	3
1400	8	7785.970295311614	1	3
1401	9	7778.33571335355	1	3
1402	10	7754.080129780751	1	3
1403	11	7727.211820856722	1	3
1404	12	7750.398646025467	1	3
1405	13	7760.936725388075	1	3
1406	14	7746.4641169634815	1	3
1407	15	7753.24888118964	1	3
1408	16	7746.954115813618	1	3
1409	17	7733.1259853768315	1	3
1410	18	7715.765283985435	1	3
1411	19	7693.970482086183	1	3
1412	20	7683.653093024123	1	3
1413	21	7659.530233213181	1	3
1414	22	7650.523822000569	1	3
1415	23	7640.692999142435	1	3
1416	24	7639.364972173307	1	3
1417	25	7635.634121225295	1	3
1418	26	7628.409355617634	1	3
1419	27	7621.8840832644155	1	3
1420	28	7626.961125182166	1	3
1421	29	7616.238198920511	1	3
1422	30	7611.2781552684455	1	3
1423	31	7609.380486048801	1	3
1424	32	7600.1437616442145	1	3
1425	33	7579.802951106621	1	3
1426	34	7570.104342767456	1	3
1427	35	7536.739188570139	1	3
1428	36	7531.625667767995	1	3
1429	37	7516.412784801011	1	3
1430	38	7485.398086567682	1	3
1431	39	7478.062049727747	1	3
1432	40	7463.577908779837	1	3
1433	41	7479.8361613683455	1	3
1434	42	7480.617925905964	1	3
1435	43	7478.618355033759	1	3
1436	44	7466.887728591714	1	3
1437	45	7451.266827110265	1	3
1438	46	7451.146389726082	1	3
1439	47	7448.135230693483	1	3
1440	48	7436.176666562855	1	3
1441	1	7402.930951323687	1	2
1442	2	7387.277353841274	1	2
1443	3	7362.452019197272	1	2
1444	4	7346.783039771205	1	2
1445	5	7343.106071212654	1	2
1446	6	7362.331068547715	1	2
1447	7	7393.754568237268	1	2
1448	8	7420.487653253009	1	2
1449	9	7446.283153472612	1	3
1450	10	7437.38186851238	1	3
1451	11	7415.0894817129665	1	2
1452	12	7352.395589285833	1	2
1453	13	7306.421651888225	1	2
1454	14	7266.664560001018	1	1
1455	15	7219.234575440499	0	1
1456	16	7199.47882867693	0	1
1457	17	7179.0326433776045	0	2
1458	18	7161.253147354667	0	2
1459	19	7169.190991803671	0	2
1460	20	7157.2219704404615	0	2
1461	21	7150.364065655106	0	2
1462	22	7138.169867667361	0	2
1463	23	7133.06383715602	0	2
1464	24	7130.632666598951	0	2
1465	25	7119.13031381852	0	2
1466	26	7109.871640167289	0	2
1467	27	7099.444775229116	0	2
1468	28	7089.579422540111	0	2
1469	29	7085.227316291949	0	2
1470	30	7084.629593869225	0	2
1471	31	7092.0768584074585	0	2
1472	32	7083.9705458518465	0	2
1473	33	7091.203557407575	0	2
1474	34	7114.447948493316	0	2
1475	35	7126.656534044092	0	2
1476	36	7140.049905853023	0	2
1477	37	7150.654313781018	0	2
1478	38	7165.283519662202	0	2
1479	39	7162.642495309313	0	2
1480	40	7181.824054493117	0	2
1481	41	7192.22363179285	0	1
1482	42	7207.889172805066	0	1
1483	43	7214.301245028407	0	1
1484	44	7224.775533288359	0	1
1485	45	7225.840929310277	0	1
1486	46	7218.412436750331	0	1
1487	47	7215.154004925617	0	1
1488	48	7220.087128641509	0	1
1489	1	7226.830175735908	0	1
1490	2	7243.746470460476	1	1
1491	3	7251.50015730592	1	1
1492	4	7246.8330943492665	1	1
1493	5	7256.682845263661	1	1
1494	6	7252.275364249365	1	1
1495	7	7220.14802393254	0	1
1496	8	7180.619066301406	0	2
1497	9	7141.058634456659	0	2
1498	10	7135.387700332735	0	2
1499	11	7162.367686813617	0	2
1500	12	7196.080183376108	0	1
1501	13	7214.940818302455	0	1
1502	14	7225.247358399912	0	1
1503	15	7228.184604491037	0	1
1504	16	7238.606130452719	1	1
1505	17	7233.723129441468	0	1
1506	18	7240.203120213679	1	1
1507	19	7222.522798235989	0	1
1508	20	7225.201698382821	0	1
1509	21	7227.210642342978	0	1
1510	22	7230.041090927029	0	1
1511	23	7222.644574068555	0	1
1512	24	7215.854459530896	0	1
1513	25	7224.166710545016	0	1
1514	26	7229.021566028193	0	1
1515	27	7234.9097605407915	0	1
1516	28	7230.634522242342	0	1
1517	29	7216.128543899307	0	1
1518	30	7197.162325027943	0	1
1519	31	7171.7090794518035	0	2
1520	32	7171.174965852363	0	2
1521	33	7152.410989588033	0	2
1522	34	7116.284300410461	0	2
1523	35	7099.077209578833	0	2
1524	36	7075.216938303657	0	2
1525	37	7062.777449555195	0	2
1526	38	7045.032747708755	0	2
1527	39	7034.879214516914	0	2
1528	40	7004.295032848401	0	2
1529	41	6969.05453978731	0	2
1530	42	6958.167749930209	0	2
1531	43	6948.1237251899065	0	2
1532	44	6944.172590572962	0	2
1533	45	6940.4522390283355	0	2
1534	46	6945.330232099837	0	2
1535	47	6945.083274316523	0	2
1536	48	6950.577349087318	0	2
1537	1	6967.451199013708	0	2
1538	2	6965.292649007813	0	2
1539	3	6979.442252727458	0	2
1540	4	6985.003743563748	0	2
1541	5	6977.624028479797	0	2
1542	6	6984.017887443828	0	2
1543	7	6986.4208252908	0	2
1544	8	6976.637802672544	0	2
1545	9	6965.46225795242	0	2
1546	10	6948.802746198548	0	2
1547	11	6905.962836538496	0	1
1548	12	6878.026811402342	0	1
1549	13	6846.513755528207	-1	1
1550	14	6829.876213167872	-1	1
1551	15	6835.65131553293	-1	1
1552	16	6830.668063485461	-1	1
1553	17	6857.943751995881	-1	1
1554	18	6902.250664082841	0	1
1555	19	6924.791218536224	0	2
1556	20	6943.925618189449	0	2
1557	21	6948.216320349551	0	2
1558	22	6946.287164097566	0	2
1559	23	6939.232550789125	0	2
1560	24	6925.718255584046	0	2
1561	25	6924.142266414239	0	2
1562	26	6928.993434121358	0	2
1563	27	6923.864137473107	0	2
1564	28	6931.495794861973	0	2
1565	29	6940.776447163416	0	2
1566	30	6952.243786369735	0	2
1567	31	6961.745944577476	0	2
1568	32	6967.266189735425	0	2
1569	33	6976.452879829406	0	2
1570	34	6982.076838960633	0	2
1571	35	6985.034550772336	0	2
1572	36	6997.6460567202375	0	2
1573	37	6996.15280732362	0	2
1574	38	7010.26489093585	0	2
1575	39	7011.387884346113	0	2
1576	40	7011.157137482803	0	2
1577	41	7009.60337180782	0	2
1578	42	6997.2612094387	0	2
1579	43	6998.954481336339	0	2
1580	44	6997.584481659613	0	2
1581	45	7000.816912638185	0	2
1582	46	7007.895627051103	0	2
1583	47	7027.779407312667	0	2
1584	48	7029.639126402419	0	2
1585	1	7017.463249643776	0	2
1586	2	7022.506692675887	0	2
1587	3	7022.137703824627	0	2
1588	4	7016.571287559556	0	2
1589	5	7019.569965971136	0	2
1590	6	7013.295288610411	0	2
1591	7	7050.575829905464	0	2
1592	8	7078.436749900833	0	2
1593	9	7115.105993920466	0	2
1594	10	7132.651017588941	0	2
1595	11	7143.580234918246	0	2
1596	12	7160.260697429649	0	2
1597	13	7179.856378488869	0	2
1598	14	7207.630210538755	0	1
1599	15	7210.234915971794	0	1
1600	16	7214.468754258018	0	1
1601	17	7200.149346187236	0	1
1602	18	7169.358874071166	0	2
1603	19	7159.924780251043	0	2
1604	20	7157.435765189314	0	2
1605	21	7169.542016772933	0	2
1606	22	7172.487334014562	0	2
1607	23	7177.88851122237	0	2
1608	24	7189.7995738697155	0	1
1609	25	7194.997984008968	0	1
1610	26	7192.238876523214	0	1
1611	27	7198.427290708543	0	1
1612	28	7194.571185288133	0	1
1613	29	7181.808801926114	0	2
1614	30	7172.060060707459	0	2
1615	31	7180.252979737012	0	2
1616	32	7179.200443989147	0	2
1617	33	7175.84416740886	0	2
1618	34	7168.977321446745	0	2
1619	35	7176.256104045881	0	2
1620	36	7164.47445640228	0	2
1621	37	7165.8330535882515	0	2
1622	38	7155.52680332646	0	2
1623	39	7171.449654608378	0	2
1624	40	7181.946074615613	0	2
1625	41	7188.534069997284	0	1
1626	42	7193.305979174057	0	1
1627	43	7204.811878372824	0	1
1628	44	7201.246508894674	0	1
1629	45	7204.324343417339	0	1
1630	46	7194.571185288133	0	1
1631	47	7180.588559340532	0	2
1632	48	7178.117342827318	0	2
1633	1	7191.781529627088	0	1
1634	2	7200.4084038399	0	1
1635	3	7202.998798602386	0	1
1636	4	7222.675017912923	0	1
1637	5	7228.017208059273	0	1
1638	6	7216.2199045350135	0	1
1639	7	7194.479727251182	0	1
1640	8	7182.845950314933	0	2
1641	9	7205.253696820369	0	1
1642	10	7255.467083278314	1	1
1643	11	7309.923269012748	1	2
1644	12	7317.576248717829	1	2
1645	13	7334.387684092625	1	2
1646	14	7346.026515216317	1	2
1647	15	7361.877497335564	1	2
1648	16	7363.812665453133	1	2
1649	17	7351.366987764937	1	2
1650	18	7363.616133170309	1	2
1651	19	7362.346187417459	1	2
1652	20	7352.123317379465	1	2
1653	21	7345.194306291327	1	2
1654	22	7346.873820861187	1	2
1655	23	7358.021741779432	1	2
1656	24	7365.09763838512	1	2
1657	25	7348.7196167540205	1	2
1658	26	7349.2491180114985	1	2
1659	27	7358.339301661831	1	2
1660	28	7360.335281075408	1	2
1661	29	7376.794795667961	1	2
1662	30	7381.402333869124	1	2
1663	31	7374.4830888005345	1	2
1664	32	7376.945878674827	1	2
1665	33	7397.875384317852	1	2
1666	34	7432.967478545145	1	3
1667	35	7434.655000157209	1	3
1668	36	7447.066165400226	1	3
1669	37	7459.8612634010515	1	3
1670	38	7464.209823667739	1	3
1671	39	7472.212437695429	1	3
1672	40	7486.314911865543	1	3
1673	41	7495.646229403617	1	3
1674	42	7517.553379229891	1	3
1675	43	7539.842690537608	1	3
1676	44	7569.265984605467	1	3
1677	45	7592.234081636886	1	3
1678	46	7616.402518106906	1	3
1679	47	7636.648976679926	1	3
1680	48	7646.720317518736	1	3
1681	1	7640.543786711451	1	3
1682	2	7631.230885396795	1	3
1683	3	7632.499706752007	1	3
1684	4	7655.459920034054	1	3
1685	5	7669.024649248851	1	3
1686	6	7713.177829863402	1	3
1687	7	7724.060907040855	1	3
1688	8	7741.221926176124	1	3
1689	9	7710.649560117061	1	3
1690	10	7679.542634930166	1	3
1691	11	7687.911658184471	1	3
1692	12	7715.438151609489	1	3
1693	13	7726.453859634409	1	3
1694	14	7727.553637879089	1	3
1695	15	7722.767711430949	1	3
1696	16	7736.37957772094	1	3
1697	17	7751.9722593093675	1	3
1698	18	7743.702099643435	1	3
1699	19	7747.310471710103	1	3
1700	20	7784.384299768264	1	3
1701	21	7791.587059151632	1	3
1702	22	7806.355705771125	1	3
1703	23	7832.727978826817	1	3
1704	24	7846.020561714831	1	3
1705	25	7863.455890416266	1	3
1706	26	7871.902659024849	1	3
1707	27	7877.14335542259	1	3
1708	28	7889.745490449414	1	3
1709	29	7907.765649791001	1	3
1710	30	7924.460373626413	1	3
1711	31	7940.9071363869625	1	3
1712	32	7951.663878482086	1	3
1713	33	7940.65691812536	1	3
1714	34	7916.829207172233	1	3
1715	35	7943.7770870857	1	3
1716	36	7958.62137400532	1	3
1717	37	7981.4056836486725	1	3
1718	38	7997.913562623717	1	3
1719	39	7990.468890475425	1	3
1720	40	7981.963976870487	1	3
1721	41	7981.949285121023	1	3
1722	42	7964.870984122766	1	3
1723	43	7934.5919495207545	1	3
1724	44	7912.452631859442	1	3
1725	45	7894.775496208249	1	3
1726	46	7892.563023762244	1	3
1727	47	7884.861904208842	1	3
1728	48	7880.656144076192	1	3
1729	1	7878.67842383397	1	3
1730	2	7872.212706478339	1	3
