Sim	QM	forNTS	indicator	confidence
399	15	6257.783822052087	-1	3
400	16	6267.598937597104	-1	3
401	17	6300.511061214604	-1	3
402	18	6310.733692556249	-1	3
403	19	6319.290629417772	-1	3
404	20	6336.44002661311	-1	3
405	21	6354.7995472501625	-1	3
406	22	6356.185309205448	-1	3
407	23	6351.8205926419505	-1	3
408	24	6346.195867433729	-1	3
409	25	6334.670014293427	-1	3
410	26	6341.764952442669	-1	3
411	27	6332.038590695622	-1	3
412	28	6341.159202516815	-1	3
413	29	6338.656281285506	-1	3
414	30	6332.915774979087	-1	3
415	31	6335.913825052456	-1	3
416	32	6337.285105780608	-1	3
417	33	6337.731546565242	-1	3
418	34	6335.148413296024	-1	3
419	35	6328.513470141773	-1	3
420	36	6314.9647816273755	-1	3
421	37	6318.157390775958	-1	3
422	38	6347.3432636557745	-1	3
423	39	6346.992678170449	-1	3
424	40	6340.266481008093	-1	3
425	41	6342.657599144498	-1	3
426	42	6349.765303050943	-1	3
427	43	6345.717763960681	-1	3
428	44	6344.920896448618	-1	3
429	45	6350.593820257916	-1	3
430	46	6374.095009058756	-1	3
431	47	6405.6363666541165	-1	3
432	48	6416.958087328064	-1	3
433	1	6442.338735719874	-1	3
434	2	6454.873198013492	-1	3
435	3	6471.2611459368145	-1	3
436	4	6465.4201763175515	-1	3
437	5	6468.855336225829	-1	3
438	6	6488.630547599467	-1	3
439	7	6506.030865060998	-1	3
440	8	6532.912802892904	-1	3
441	9	6554.935256830341	-1	3
442	10	6532.234529013492	-1	3
443	11	6507.863179584214	-1	3
444	12	6501.180666473832	-1	3
445	13	6503.629624141023	-1	3
446	14	6500.248396619251	-1	3
447	15	6515.7116296351005	-1	3
448	16	6544.881018743492	-1	3
449	17	6539.930683118101	-1	3
450	18	6540.608673834996	-1	3
451	19	6554.998275547819	-1	3
452	20	6555.518171768986	-1	3
453	21	6559.330297399023	-1	3
454	22	6563.976247654352	-1	3
455	23	6580.61336064154	-1	3
456	24	6605.910329092238	-1	3
457	25	6627.642353237925	-1	3
458	26	6621.677987885469	-1	3
459	27	6632.161446543047	-1	3
460	28	6637.228436402387	-1	3
461	29	6649.913426522812	-1	3
462	30	6666.333152283071	-1	3
463	31	6680.234831552321	-1	2
464	32	6691.4989354139325	-1	2
465	33	6690.6074390744525	-1	2
466	34	6695.283415873809	-1	2
467	35	6706.132226055428	-1	2
468	36	6715.381625394811	-1	2
469	37	6709.976275514019	-1	2
470	38	6689.762824732952	-1	2
471	39	6694.251360092677	-1	2
472	40	6700.020766333583	-1	2
473	41	6700.39595123431	-1	2
474	42	6696.612495507829	-1	2
475	43	6697.5662479426555	-1	2
476	44	6698.03528884788	-1	2
477	45	6691.577134837658	-1	2
478	46	6666.740329468188	-1	3
479	47	6638.216574838593	-1	3
480	48	6632.898833805373	-1	3
481	1	6612.555101515947	-1	3
482	2	6604.543379898448	-1	3
483	3	6583.6967482573245	-1	3
484	4	6554.793463930412	-1	3
485	5	6522.736069978061	-1	3
486	6	6487.175821284408	-1	3
487	7	6440.214468414977	-1	3
488	8	6407.923512947965	-1	3
489	9	6426.162679197429	-1	3
490	10	6460.0999415378465	-1	3
491	11	6499.837550783356	-1	3
492	12	6502.887071531077	-1	3
493	13	6483.649210990513	-1	3
494	14	6448.535738230108	-1	3
495	15	6428.272728218654	-1	3
496	16	6407.574106558487	-1	3
497	17	6404.222638359219	-1	3
498	18	6408.781118168372	-1	3
499	19	6396.898071020454	-1	3
500	20	6391.4146155056715	-1	3
501	21	6387.217452932668	-1	3
502	22	6396.945745930171	-1	3
503	23	6387.837549875717	-1	3
504	24	6386.088503679091	-1	3
505	25	6368.620517121643	-1	3
506	26	6366.264698964506	-1	3
507	27	6366.774091246102	-1	3
508	28	6358.128381151803	-1	3
509	29	6352.856114317033	-1	3
510	30	6350.354828844002	-1	3
511	31	6338.7678839643295	-1	3
512	32	6328.226325584534	-1	3
513	33	6331.129463324647	-1	3
514	34	6331.257062941521	-1	3
515	35	6340.394015381353	-1	3
516	36	6335.929770781996	-1	3
517	37	6338.098257437957	-1	3
518	38	6339.34182959138	-1	3
519	39	6339.565025691707	-1	3
520	40	6334.590279880633	-1	3
521	41	6334.382968741558	-1	3
522	42	6330.092682624973	-1	3
523	43	6323.2643757964815	-1	3
524	44	6327.0138865062545	-1	3
525	45	6330.268142053483	-1	3
526	46	6343.550201294868	-1	3
527	47	6350.370761704172	-1	3
528	48	6356.694987799343	-1	3
529	1	6359.147613370235	-1	3
530	2	6363.080669622588	-1	3
531	3	6370.22802642901	-1	3
532	4	6380.1881945274945	-1	3
533	5	6399.138655587246	-1	3
534	6	6408.495254284048	-1	3
535	7	6411.369568612173	-1	3
536	8	6416.545358065575	-1	3
537	9	6392.241214108759	-1	3
538	10	6351.406367208025	-1	3
539	11	6338.162032473809	-1	3
540	12	6341.366435063925	-1	3
541	13	6353.827857135331	-1	3
542	14	6368.7319332984825	-1	3
543	15	6364.306587798839	-1	3
544	16	6347.152036060578	-1	3
545	17	6332.740341569727	-1	3
546	18	6326.487407039155	-1	3
547	19	6312.665748561826	-1	3
548	20	6308.929186342338	-1	3
549	21	6297.7307663990405	-1	3
550	22	6272.000358587215	-1	3
551	23	6268.1431726568035	-1	3
552	24	6254.404109794353	-1	3
553	25	6253.763333021931	-1	3
554	26	6243.235239325788	-1	3
555	27	6231.91492243828	-1	3
556	28	6225.7064979318675	-1	3
557	29	6221.068800238187	-1	3
558	30	6224.198177112998	-1	3
559	31	6224.310503342979	-1	3
560	32	6221.13299819212	-1	3
561	33	6212.030592518994	-1	3
562	34	6199.565305922409	-1	3
563	35	6190.210505262473	-1	3
564	36	6185.965437479551	-1	3
565	37	6188.8116765568275	-1	3
566	38	6194.470614800777	-1	3
567	39	6193.779422379362	-1	3
568	40	6204.03198364327	-1	3
569	41	6200.240200909392	-1	3
570	42	6203.7588742250255	-1	3
571	43	6213.283055785569	-1	3
572	44	6208.5617651913335	-1	3
573	45	6202.794924546259	-1	3
574	46	6199.276057237377	-1	3
575	47	6193.602601319475	-1	3
576	48	6187.316252899892	-1	3
577	1	6179.5637225244745	-1	3
578	2	6169.892350939653	-1	3
579	3	6156.204850734652	-1	3
580	4	6146.4398752533	-1	3
581	5	6131.39491277918	-1	3
582	6	6130.33014328672	-1	3
583	7	6124.488876932732	-1	3
584	8	6103.915752628999	-1	3
585	9	6062.50113316663	-1	3
586	10	6069.464491332733	-1	3
587	11	6051.872494917965	-1	3
588	12	6047.382499663562	-1	3
589	13	6061.95042107225	-1	3
590	14	6063.003237555301	-1	3
591	15	6050.59207520938	-1	3
592	16	6064.250336270125	-1	3
593	17	6065.594509655811	-1	3
594	18	6061.432087598125	-1	3
595	19	6068.1853892176	-1	3
596	20	6066.501362139046	-1	3
597	21	6064.800974287866	-1	3
598	22	6068.7682830515405	-1	3
599	23	6053.736225325712	-1	3
600	24	6042.79402689168	-1	3
601	25	6034.489478384281	-1	3
602	26	6033.548473225608	-1	3
603	27	6028.891353813843	-1	3
604	28	6028.193487362038	-1	3
605	29	6028.436932401531	-1	3
606	30	6023.5998372400045	-1	3
607	31	6023.859582036173	-1	3
608	32	6019.573284762888	-1	3
609	33	6013.953998019878	-1	3
610	34	6013.710345217607	-1	3
611	35	5999.962652779658	-1	3
612	36	5994.125444793792	-1	3
613	37	5982.5263437823505	-1	3
614	38	5970.70755766637	-1	3
615	39	5968.688092644623	-1	3
616	40	5964.045661445296	-1	3
617	41	5964.550689751077	-1	3
618	42	5969.958429554624	-1	3
619	43	5962.0905701556085	-1	3
620	44	5960.59151284302	-1	3
621	45	5963.182190821721	-1	3
622	46	5949.39323401137	-1	3
623	47	5949.39323401137	-1	3
624	48	5942.657627940913	-1	3
625	1	5940.455329378058	-1	3
626	2	5945.854524130679	-1	3
627	3	5948.137648228705	-1	3
628	4	5958.864172324074	-1	3
629	5	5969.388418440502	-1	3
630	6	5975.755160862157	-1	3
631	7	5978.734165309032	-1	3
632	8	5980.6710497012655	-1	3
633	9	5981.354602843669	-1	3
634	10	5980.394365552293	-1	3
635	11	5990.596126907373	-1	3
636	12	5972.661648038428	-1	3
637	13	5938.415905837214	-1	3
638	14	5926.745624265243	-1	3
639	15	5928.133426993006	-1	3
640	16	5911.880739996027	-1	3
641	17	5897.624140104784	-1	3
642	18	5884.632147492612	-1	3
643	19	5878.492593671534	-1	3
644	20	5866.796590572135	-1	3
645	21	5860.896309888502	-1	3
646	22	5853.632794210524	-1	3
647	23	5852.205949529604	-1	3
648	24	5847.563750454173	-1	3
649	25	5842.280223591286	-1	3
650	26	5838.849946642425	-1	3
651	27	5842.624853072523	-1	3
652	28	5837.553148648216	-1	3
653	29	5831.9872474649355	-1	3
654	30	5816.001484287204	-1	3
655	31	5801.645383279536	-1	3
656	32	5810.59270120655	-1	3
657	33	5808.07676218231	-1	3
658	34	5810.80645599415	-1	3
659	35	5809.079895304591	-1	3
660	36	5810.165183264883	-1	3
661	37	5804.392598539314	-1	3
662	38	5796.3305974305185	-1	3
663	39	5790.586052731725	-1	3
664	40	5783.307824625637	-1	3
665	41	5781.051243805951	-1	3
666	42	5774.741042076496	-1	3
667	43	5767.686538243981	-1	3
668	44	5758.435226676432	-1	3
669	45	5747.891210693909	-1	3
670	46	5745.596690237196	-1	3
671	47	5745.183972223255	-1	3
672	48	5747.924223005918	-1	3
673	1	5766.961135449332	-1	3
674	2	5780.0958088999905	-1	3
675	3	5784.24660203153	-1	3
676	4	5788.824426496535	-1	3
677	5	5796.8572167923685	-1	3
678	6	5809.458109877494	-1	3
679	7	5843.314090408314	-1	3
680	8	5862.519096997109	-1	3
681	9	5898.016687063429	-1	3
682	10	5906.666725320329	-1	3
683	11	5897.722277713139	-1	3
684	12	5908.693683499873	-1	3
685	13	5912.550761524428	-1	3
686	14	5906.813851554497	-1	3
687	15	5928.068121212988	-1	3
688	16	5942.478192223776	-1	3
689	17	5951.708483459274	-1	3
690	18	5957.104057820292	-1	3
691	19	5947.420128435534	-1	3
692	20	5942.657627940913	-1	3
693	21	5946.5558024666125	-1	3
694	22	5956.012042230345	-1	3
695	23	5958.277487978606	-1	3
696	24	5966.065683688487	-1	3
697	25	5969.974715302829	-1	3
698	26	5988.530239318582	-1	3
699	27	5990.156943609612	-1	3
700	28	5988.530239318582	-1	3
701	29	5986.7406835798665	-1	3
702	30	6004.595214241652	-1	3
703	31	6019.4758563378355	-1	3
704	32	6023.713476077084	-1	3
705	33	6029.118559964836	-1	3
706	34	6037.831248585589	-1	3
707	35	6050.835200265833	-1	3
708	36	6066.8252263747645	-1	3
709	37	6075.146435196345	-1	3
710	38	6097.693761707355	-1	3
711	39	6112.751962283685	-1	3
712	40	6126.5706596732825	-1	3
713	41	6127.797018893881	-1	3
714	42	6137.733774072178	-1	3
715	43	6144.715125023166	-1	3
716	44	6166.849826744125	-1	3
717	45	6193.554377083339	-1	3
718	46	6216.65462735283	-1	3
719	47	6235.507426997965	-1	3
720	48	6249.661810106496	-1	3
721	1	6267.598937597104	-1	3
722	2	6268.991505652983	-1	3
723	3	6273.168551802389	-1	3
724	4	6284.51041891507	-1	3
725	5	6293.6394261287915	-1	3
726	6	6281.615653921761	-1	3
727	7	6286.74913935781	-1	3
728	8	6285.325985534705	-1	3
729	9	6277.936540558842	-1	3
730	10	6295.461467552651	-1	3
731	11	6312.6497820162995	-1	3
732	12	6328.178467709089	-1	3
733	13	6334.462704079796	-1	3
734	14	6335.547069344706	-1	3
735	15	6310.206731784408	-1	3
736	16	6301.102217228962	-1	3
737	17	6303.514568963813	-1	3
738	18	6306.629373305779	-1	3
739	19	6324.6206727974895	-1	3
740	20	6349.605968423515	-1	3
741	21	6353.349957418275	-1	3
742	22	6362.029815942516	-1	3
743	23	6387.137951780541	-1	3
744	24	6403.364816679487	-1	3
745	25	6412.258766663061	-1	3
746	26	6402.920004207932	-1	3
747	27	6405.000996842467	-1	3
748	28	6416.831094711591	-1	3
749	29	6436.171332863683	-1	3
750	30	6432.2859030125055	-1	3
751	31	6434.411098352219	-1	3
752	32	6443.258117673369	-1	3
753	33	6448.107880128063	-1	3
754	34	6460.6542051453325	-1	3
755	35	6459.64068177232	-1	3
756	36	6455.094969129859	-1	3
757	37	6454.255392797224	-1	3
758	38	6440.357150868483	-1	3
759	39	6433.332672130667	-1	3
760	40	6422.275103402414	-1	3
761	41	6421.116603115542	-1	3
762	42	6422.497273069707	-1	3
763	43	6432.761714645791	-1	3
764	44	6424.956826575253	-1	3
765	45	6422.925735445562	-1	3
766	46	6424.449075143156	-1	3
767	47	6433.824315565021	-1	3
768	48	6444.605403732489	-1	3
769	1	6439.833976391301	-1	3
770	2	6442.608214560953	-1	3
771	3	6462.14271537866	-1	3
772	4	6457.787688546576	-1	3
773	5	6473.856532297814	-1	3
774	6	6493.199533609218	-1	3
775	7	6474.505321228781	-1	3
776	8	6472.448106230747	-1	3
777	9	6465.135203107712	-1	3
778	10	6429.7480301092955	-1	3
779	11	6413.7988812507965	-1	3
780	12	6400.9182124460085	-1	3
781	13	6405.7475540732285	-1	3
782	14	6428.463096499834	-1	3
783	15	6444.637103378069	-1	3
784	16	6458.437049511733	-1	3
785	17	6449.755870859088	-1	3
786	18	6455.490982259881	-1	3
787	19	6458.595426722447	-1	3
788	20	6458.405373904301	-1	3
789	21	6462.696916845664	-1	3
790	22	6465.657650589659	-1	3
791	23	6465.451839732572	-1	3
792	24	6464.56524332313	-1	3
793	25	6479.362593765711	-1	3
794	26	6491.840023750751	-1	3
795	27	6506.615330085947	-1	3
796	28	6515.743206160243	-1	3
797	29	6512.980054782555	-1	3
798	30	6521.473447108006	-1	3
799	31	6521.23669566841	-1	3
800	32	6514.559049322608	-1	3
801	33	6526.065822107092	-1	3
802	34	6512.301045390109	-1	3
803	35	6513.627458962557	-1	3
804	36	6521.757544812038	-1	3
805	37	6545.401199825945	-1	3
806	38	6554.147504731411	-1	3
807	39	6552.981569997458	-1	3
808	40	6571.5017874315145	-1	3
809	41	6591.151396472631	-1	3
810	42	6599.89185854501	-1	3
811	43	6605.674655354093	-1	3
812	44	6625.633516541335	-1	3
813	45	6623.9854814066375	-1	3
814	46	6627.956214465052	-1	3
815	47	6626.873370952694	-1	3
816	48	6632.27127202054	-1	3
817	1	6627.971907388045	-1	3
818	2	6612.539395627172	-1	3
819	3	6598.115802192712	-1	3
820	4	6600.6148063918945	-1	3
821	5	6588.776928171285	-1	3
822	6	6593.5570053057445	-1	3
823	7	6591.434425436208	-1	3
824	8	6580.770688738654	-1	3
825	9	6574.7283314385195	-1	3
826	10	6576.616779573414	-1	3
827	11	6581.116805856988	-1	3
828	12	6615.9315604975745	-1	3
829	13	6632.898833805373	-1	3
830	14	6624.205227825743	-1	3
831	15	6612.036800200689	-1	3
832	16	6588.289417001043	-1	3
833	17	6586.999809640939	-1	3
834	18	6572.7609933867625	-1	3
835	19	6563.362104192617	-1	3
836	20	6550.208240402928	-1	3
837	21	6553.060351688826	-1	3
838	22	6544.408114126544	-1	3
839	23	6535.168278287692	-1	3
840	24	6523.872356454965	-1	3
841	25	6531.0987586812635	-1	3
842	26	6525.418855831536	-1	3
843	27	6512.837938615099	-1	3
844	28	6500.769841533909	-1	3
845	29	6484.376728884183	-1	3
846	30	6471.815070348271	-1	3
847	31	6455.617704641868	-1	3
848	32	6450.0093946396055	-1	3
849	33	6428.84382706447	-1	3
850	34	6431.159765747464	-1	3
851	35	6434.823420849584	-1	3
852	36	6424.544279620714	-1	3
853	37	6399.186324576269	-1	3
854	38	6393.878403292415	-1	3
855	39	6389.729508618686	-1	3
856	40	6373.172101159022	-1	3
857	41	6348.4746517909525	-1	3
858	42	6329.151552615914	-1	3
859	43	6309.75960131468	-1	3
