Sim	QM	forNTS	indicator	confidence
896	32	6286.733149500103	-1	3
897	33	6292.584474534347	-1	3
898	34	6289.547142394974	-1	3
899	35	6281.83957527575	-1	3
900	36	6277.184627653722	-1	3
901	37	6273.728617077714	-1	3
902	38	6271.3122086612175	-1	3
903	39	6270.127887945741	-1	3
904	40	6260.057955961495	-1	3
905	41	6255.493376879066	-1	3
906	42	6261.803395212079	-1	3
907	43	6254.996807581126	-1	3
908	44	6244.4373947083795	-1	3
909	45	6224.6314314674855	-1	3
910	46	6208.674191666832	-1	3
911	47	6221.582377291384	-1	3
912	48	6217.248598954103	-1	3
913	1	6201.493508199638	-1	3
914	2	6185.788537237723	-1	3
915	3	6168.588477167499	-1	3
916	4	6144.650645050092	-1	3
917	5	6120.566697402599	-1	3
918	6	6108.374808927308	-1	3
919	7	6111.379174086189	-1	3
920	8	6110.119342804949	-1	3
921	9	6102.897762626886	-1	3
922	10	6119.743410757232	-1	3
923	11	6128.458571277203	-1	3
924	12	6151.000770796011	-1	3
925	13	6152.096496299074	-1	3
926	14	6161.906602117227	-1	3
927	15	6158.0895350124865	-1	3
928	16	6143.796262750921	-1	3
929	17	6150.227275820552	-1	3
930	18	6154.529404021336	-1	3
931	19	6153.272712827442	-1	3
932	20	6125.925172483031	-1	3
933	21	6126.893394223965	-1	3
934	22	6126.10268386484	-1	3
935	23	6126.65134387619	-1	3
936	24	6133.508124671133	-1	3
937	25	6135.588821489474	-1	3
938	26	6138.781962461822	-1	3
939	27	6147.761530292649	-1	3
940	28	6163.0016395434795	-1	3
941	29	6162.792299488291	-1	3
942	30	6160.747075496447	-1	3
943	31	6163.5652348506255	-1	3
944	32	6165.481322206543	-1	3
945	33	6169.425543166078	-1	3
946	34	6176.538978941063	-1	3
947	35	6182.86138184108	-1	3
948	36	6192.50948593161	-1	3
949	37	6206.345210079802	-1	3
950	38	6211.982419066508	-1	3
951	39	6222.83415837586	-1	3
952	40	6234.753703421257	-1	3
953	41	6254.804583454326	-1	3
954	42	6247.001718589848	-1	3
955	43	6271.472245917385	-1	3
956	44	6276.976646104403	-1	3
957	45	6285.725759385592	-1	3
958	46	6295.924939479123	-1	3
959	47	6295.445485546253	-1	3
960	48	6315.044603831678	-1	3
961	1	6311.532088235119	-1	3
962	2	6316.337673695253	-1	3
963	3	6325.434401487267	-1	3
964	4	6334.414862919571	-1	3
965	5	6339.102687819783	-1	3
966	6	6351.0717935170605	-1	3
967	7	6392.463753409562	-1	3
968	8	6443.41662710096	-1	3
969	9	6504.909271914163	-1	3
970	10	6558.022921373441	-1	3
971	11	6594.201592699201	-1	3
972	12	6603.459176430871	-1	3
973	13	6600.206187146544	-1	3
974	14	6571.297158381558	-1	3
975	15	6580.26723413226	-1	3
976	16	6575.515208202805	-1	3
977	17	6570.195270802315	-1	3
978	18	6570.93511683402	-1	3
979	19	6569.392425724432	-1	3
980	20	6560.858077582125	-1	3
981	21	6559.960325134468	-1	3
982	22	6568.605288925854	-1	3
983	23	6575.357835521645	-1	3
984	24	6566.810491924898	-1	3
985	25	6569.691528937815	-1	3
986	26	6570.52584395711	-1	3
987	27	6561.173068115939	-1	3
988	28	6551.1222245611825	-1	3
989	29	6563.566820944247	-1	3
990	30	6567.707912168531	-1	3
991	31	6568.825690601274	-1	3
992	32	6567.644936728198	-1	3
993	33	6574.177497830771	-1	3
994	34	6568.5265734061695	-1	3
995	35	6569.518364508173	-1	3
996	36	6569.707271078421	-1	3
997	37	6562.118007541635	-1	3
998	38	6555.581188499124	-1	3
999	39	6550.712513117443	-1	3
1000	40	6547.733952876047	-1	3
1001	41	6540.214496218795	-1	3
1002	42	6535.341764959553	-1	3
1003	43	6511.906260945019	-1	3
1004	44	6513.927467795783	-1	3
1005	45	6515.427438466644	-1	3
1006	46	6507.420913521359	-1	3
1007	47	6509.079356300609	-1	3
1008	48	6485.293992796696	-1	3
1009	1	6492.614640579111	-1	3
1010	2	6502.128688890896	-1	3
1011	3	6506.757494438867	-1	3
1012	4	6517.022009826175	-1	3
1013	5	6513.895888149361	-1	3
1014	6	6508.589736405489	-1	3
1015	7	6465.895121768556	-1	3
1016	8	6427.6381528408565	-1	3
1017	9	6378.740653366476	-1	3
1018	10	6350.052101807163	-1	3
1019	11	6340.808495811494	-1	3
1020	12	6358.446897444182	-1	3
1021	13	6373.2994016181765	-1	3
1022	14	6386.565533124883	-1	3
1023	15	6397.58139935277	-1	3
1024	16	6430.382531635647	-1	3
1025	17	6434.173215725876	-1	3
1026	18	6460.242468076227	-1	3
1027	19	6473.745761151445	-1	3
1028	20	6481.925194301665	-1	3
1029	21	6489.05745619439	-1	3
1030	22	6490.338122221687	-1	3
1031	23	6489.452733049463	-1	3
1032	24	6518.616442830138	-1	3
1033	25	6526.807438392659	-1	3
1034	26	6532.5973297767105	-1	3
1035	27	6549.940339923324	-1	3
1036	28	6564.228198051251	-1	3
1037	29	6555.187330411092	-1	3
1038	30	6575.342098180063	-1	3
1039	31	6586.606618854413	-1	3
1040	32	6594.594622826044	-1	3
1041	33	6600.441930113741	-1	3
1042	34	6605.658943665525	-1	3
1043	35	6607.230046927201	-1	3
1044	36	6604.496241929836	-1	3
1045	37	6630.623822126448	-1	3
1046	38	6646.840966199577	-1	3
1047	39	6652.969711510408	-1	3
1048	40	6672.095454877796	-1	2
1049	41	6686.462209719164	-1	2
1050	42	6731.931774962831	-1	2
1051	43	6769.10141426025	-1	2
1052	44	6784.624469290265	-1	2
1053	45	6813.721566265439	-1	1
1054	46	6849.833338659513	-1	1
1055	47	6885.552597039535	0	1
1056	48	6924.63670808259	0	2
1057	1	6953.74037318488	0	2
1058	2	6961.560881541715	0	2
1059	3	6979.611739648115	0	2
1060	4	7011.434033395598	0	2
1061	5	7038.735403858465	0	2
1062	6	7074.710920666147	0	2
1063	7	7098.388005792066	0	2
1064	8	7125.509426529809	0	2
1065	9	7147.20161790143	0	2
1066	10	7162.138676877358	0	2
1067	11	7198.305369738802	0	1
1068	12	7225.688733289512	0	1
1069	13	7264.948112234783	1	1
1070	14	7325.9382402592755	1	2
1071	15	7359.216346565167	1	2
1072	16	7366.59415369725	1	2
1073	17	7411.288815544974	1	2
1074	18	7439.038908111499	1	3
1075	19	7472.122199601068	1	3
1076	20	7512.375187570437	1	3
1077	21	7552.446949014545	1	3
1078	22	7583.6781699919775	1	3
1079	23	7618.986645421484	1	3
1080	24	7620.076964273297	1	3
1081	25	7640.722841504641	1	3
1082	26	7656.6080347780735	1	3
1083	27	7662.511660843876	1	3
1084	28	7666.163349124465	1	3
1085	29	7685.7824802072955	1	3
1086	30	7688.120097935517	1	3
1087	31	7698.182377194528	1	3
1088	32	7707.139239356842	1	3
1089	33	7713.876770225666	1	3
1090	34	7730.451436358542	1	3
1091	35	7736.66182997737	1	3
1092	36	7755.178516949217	1	3
1093	37	7755.3863137206445	1	3
1094	38	7767.583494328503	1	3
1095	39	7784.339830952007	1	3
1096	40	7779.3587532242955	1	3
1097	41	7798.4467514671705	1	3
1098	42	7784.013723546641	1	3
1099	43	7788.6973468755305	1	3
1100	44	7795.394971290974	1	3
1101	45	7804.815607986895	1	3
1102	46	7801.809145022074	1	3
1103	47	7792.757654917436	1	3
1104	48	7797.4690427713	1	3
1105	1	7809.598444000136	1	3
1106	2	7821.380816013647	1	3
1107	3	7827.240053580747	1	3
1108	4	7835.256994710962	1	3
1109	5	7866.778866713384	1	3
1110	6	7866.631189449566	1	3
1111	7	7870.337591484218	1	3
1112	8	7877.261441374462	1	3
1113	9	7904.2423952080335	1	3
1114	10	7926.404578483033	1	3
1115	11	7916.711330868116	1	3
1116	12	7911.008320989014	1	3
1117	13	7914.707338450012	1	3
1118	14	7907.072836176319	1	3
1119	15	7911.789439498797	1	3
1120	16	7923.046300200495	1	3
1121	17	7919.7464473957725	1	3
1122	18	7913.307384046925	1	3
1123	19	7933.502436345232	1	3
1124	20	7941.569465347657	1	3
1125	21	7939.670736571206	1	3
1126	22	7933.796904598075	1	3
1127	23	7936.358614875936	1	3
1128	24	7948.324102281802	1	3
1129	25	7945.027976159067	1	3
1130	26	7960.4890868403	1	3
1131	27	7963.033044082859	1	3
1132	28	7968.693417717109	1	3
1133	29	7972.427013482167	1	3
1134	30	7978.9666613606505	1	3
1135	31	7979.42216150295	1	3
1136	32	7983.87382265007	1	3
1137	33	7985.489719459068	1	3
1138	34	7981.978668610355	1	3
1139	35	7996.753706356148	1	3
1140	36	7997.120755931095	1	3
1141	37	7998.574213577722	1	3
1142	38	7989.954867719289	1	3
1143	39	7987.707716247561	1	3
1144	40	7990.307341730034	1	3
1145	41	7979.907038618332	1	3
1146	42	7982.742625868964	1	3
1147	43	7979.760107262543	1	3
1148	44	7995.241399082599	1	3
1149	45	7984.226391845616	1	3
1150	46	7995.696570195081	1	3
1151	47	7998.001650535767	1	3
1152	48	8004.064208555423	1	3
1153	1	7989.088345666922	1	3
1154	2	7991.922777064517	1	3
1155	3	7992.701081840616	1	3
1156	4	7966.414737525733	1	3
1157	5	7940.274225963507	1	3
1158	6	7920.203152521438	1	3
1159	7	7902.04560734678	1	3
1160	8	7889.479945351906	1	3
1161	9	7885.363590892138	1	3
1162	10	7862.968478684718	1	3
1163	11	7849.449609055181	1	3
1164	12	7844.231925269008	1	3
1165	13	7842.02919073964	1	3
1166	14	7839.648808096554	1	3
1167	15	7822.461044991933	1	3
1168	16	7828.024126430803	1	3
1169	17	7820.019356182811	1	3
1170	18	7814.0841850399	1	3
1171	19	7778.217096948184	1	3
1172	20	7756.4697934689275	1	3
1173	21	7746.642299635305	1	3
1174	22	7759.987022183349	1	3
1175	23	7762.776658073815	1	3
1176	24	7751.512063372663	1	3
1177	25	7743.330834121818	1	3
1178	26	7725.547243930288	1	3
1179	27	7724.298727759141	1	3
1180	28	7729.574707214202	1	3
1181	29	7724.744634606966	1	3
1182	30	7717.519819157264	1	3
1183	31	7715.4084120586585	1	3
1184	32	7713.386027213727	1	3
1185	33	7721.162258306054	1	3
1186	34	7722.425819296711	1	3
1187	35	7719.541819827943	1	3
1188	36	7724.060907040855	1	3
1189	37	7729.128899208557	1	3
1190	38	7733.007123498188	1	3
1191	39	7741.117960655919	1	3
1192	40	7753.976225435201	1	3
1193	41	7752.669957249962	1	3
1194	42	7755.831585867742	1	3
1195	43	7753.367632923386	1	3
1196	44	7728.118367298756	1	3
1197	45	7714.8136125044375	1	3
1198	46	7686.884318699615	1	3
1199	47	7692.1098440269925	1	3
1200	48	7670.663765197162	1	3
1201	1	7670.112440061642	1	3
1202	2	7667.281089555608	1	3
1203	3	7671.0660746701205	1	3
1204	4	7680.257553247051	1	3
1205	5	7689.385581975804	1	3
1206	6	7700.38473894297	1	3
1207	7	7740.672388531891	1	3
1208	8	7785.3625909342845	1	3
1209	9	7803.808562698927	1	3
1210	10	7835.95205361917	1	3
1211	11	7866.468743323772	1	3
1212	12	7874.323866860927	1	3
1213	13	7885.068482449388	1	3
1214	14	7874.766742166249	1	3
1215	15	7875.445800478918	1	3
1216	16	7862.200414210002	1	3
1217	17	7873.305220132522	1	3
1218	18	7891.146925959732	1	3
1219	19	7909.31334713023	1	3
1220	20	7937.712963866913	1	3
1221	21	7937.786567442272	1	3
1222	22	7927.037881423527	1	3
1223	23	7920.866094956458	1	3
1224	24	7927.847893915941	1	3
1225	25	7946.882106762926	1	3
1226	26	7957.371243143426	1	3
1227	27	7969.913519206231	1	3
1228	28	7969.090325471595	1	3
1229	29	7973.161900227335	1	3
1230	30	7978.9666613606505	1	3
1231	31	7988.339291270533	1	3
1232	32	7984.578955519825	1	3
1233	33	7974.514029079069	1	3
1234	34	7971.986069903381	1	3
1235	35	7973.705700953819	1	3
1236	36	7973.161900227335	1	3
1237	37	7962.68014237981	1	3
1238	38	7963.180084822108	1	3
1239	39	7958.356646223645	1	3
1240	40	7953.8410858248835	1	3
1241	41	7954.5177423488785	1	3
1242	42	7940.450853927924	1	3
1243	43	7925.417768368224	1	3
1244	44	7921.278582540524	1	3
1245	45	7925.5061411996285	1	3
1246	46	7927.715348425726	1	3
1247	47	7896.9287582335655	1	3
1248	48	7888.668537913253	1	3
1249	1	7857.532373101034	1	3
1250	2	7839.323518513418	1	3
1251	3	7821.306825791393	1	3
1252	4	7800.224292279215	1	3
1253	5	7781.43433969696	1	3
1254	6	7763.028894854114	1	3
1255	7	7733.7054277571315	1	3
1256	8	7670.827669959797	1	3
1257	9	7631.633930876151	1	3
1258	10	7590.873142683984	1	3
1259	11	7564.669400094105	1	3
1260	12	7541.866469498751	1	3
1261	13	7498.365209977845	1	3
1262	14	7475.265265535461	1	3
1263	15	7449.71614300614	1	3
1264	16	7441.147678302475	1	3
1265	17	7419.779034189453	1	2
1266	18	7378.879644257739	1	2
1267	19	7349.158347328257	1	2
1268	20	7298.992008082507	1	2
1269	21	7268.137856232763	1	1
1270	22	7237.40450339924	1	1
1271	23	7204.004392243879	0	1
1272	24	7178.559743261165	0	2
1273	25	7155.633709964419	0	2
1274	26	7139.45381519416	0	2
1275	27	7115.30493363776	0	2
1276	28	7099.904222801401	0	2
1277	29	7086.192830123575	0	2
1278	30	7079.371931152362	0	2
1279	31	7068.070166146119	0	2
1280	32	7071.919926071866	0	2
1281	33	7070.2942217272675	0	2
1282	34	7066.674252776922	0	2
1283	35	7061.150999085084	0	2
1284	36	7065.293582923786	0	2
1285	37	7078.17611781033	0	2
1286	38	7084.9974251688645	0	2
1287	39	7083.219511137362	0	2
1288	40	7077.56285240642	0	2
1289	41	7084.031853561437	0	2
1290	42	7104.436873780928	0	2
1291	43	7121.302805154871	0	2
1292	44	7146.743250970126	0	2
1293	45	7161.573774597498	0	2
1294	46	7198.381570430709	0	1
1295	47	7247.030744032198	1	1
1296	48	7288.950145783495	1	2
1297	1	7330.087681943327	1	2
1298	2	7366.306952048946	1	2
1299	3	7397.70935985117	1	2
1300	4	7431.611335927135	1	3
1301	5	7463.683229245451	1	3
1302	6	7484.466190535587	1	3
1303	7	7484.1054455401245	1	3
1304	8	7497.77938184205	1	3
1305	9	7481.54999191178	1	3
1306	10	7448.240628549832	1	3
1307	11	7434.639933601019	1	3
1308	12	7447.367316059416	1	3
1309	13	7488.013187960326	1	3
1310	14	7524.9207412598635	1	3
1311	15	7571.002547117938	1	3
1312	16	7598.887977251979	1	3
1313	17	7614.281210133705	1	3
1314	18	7631.245813141761	1	3
1315	19	7655.907244727406	1	3
1316	20	7679.33411264166	1	3
1317	21	7695.95002577508	1	3
1318	22	7718.263223593763	1	3
1319	23	7742.142742025866	1	3
1320	24	7755.74253216361	1	3
1321	25	7755.119146080406	1	3
1322	26	7756.306532832052	1	3
1323	27	7764.809307112595	1	3
1324	28	7776.571228115006	1	3
1325	29	7784.05819302359	1	3
1326	30	7795.632017935986	1	3
1327	31	7797.409786301517	1	3
1328	32	7803.305022771824	1	3
1329	33	7802.312719185286	1	3
1330	34	7805.00812610368	1	3
1331	35	7808.710070066902	1	3
1332	36	7807.170136999698	1	3
1333	37	7790.045926579411	1	3
1334	38	7782.042152850488	1	3
1335	39	7778.053998343342	1	3
1336	40	7776.823306127189	1	3
1337	41	7764.527418152591	1	3
1338	42	7743.360535595864	1	3
1339	43	7739.721804264486	1	3
1340	44	7725.681009275776	1	3
1341	45	7713.311671245965	1	3
1342	46	7688.7751812488705	1	3
1343	47	7650.270275901252	1	3
1344	48	7615.864741548228	1	3
1345	1	7615.312012717806	1	3
1346	2	7606.989482728033	1	3
1347	3	7602.281415826018	1	3
1348	4	7605.524861569408	1	3
1349	5	7609.709228167714	1	3
1350	6	7610.546003562637	1	3
1351	7	7603.208164678843	1	3
1352	8	7590.170206259424	1	3
1353	9	7609.260942211295	1	3
1354	10	7653.446844184461	1	3
1355	11	7678.008459701402	1	3
1356	12	7663.406008907092	1	3
1357	13	7647.779399878674	1	3
1358	14	7647.824148692197	1	3
1359	15	7642.558067347637	1	3
1360	16	7622.361973623626	1	3
1361	17	7631.260740876371	1	3
1362	18	7634.261005345904	1	3
1363	19	7632.171313106153	1	3
1364	20	7629.603699103769	1	3
1365	21	7651.403752992929	1	3
1366	22	7655.981797941782	1	3
1367	23	7664.672938637215	1	3
1368	24	7667.936803713284	1	3
1369	25	7675.282423849543	1	3
1370	26	7680.704365210311	1	3
1371	27	7683.861573737636	1	3
1372	28	7678.14251818211	1	3
1373	29	7685.5740179746645	1	3
1374	30	7678.738323609213	1	3
1375	31	7676.906169607304	1	3
1376	32	7667.221478191488	1	3
1377	33	7678.41063265329	1	3
1378	34	7684.338093549977	1	3
1379	35	7696.783463831799	1	3
1380	36	7684.3976577896465	1	3
1381	37	7689.177154391445	1	3
1382	38	7702.423212559774	1	3
1383	39	7702.943959807091	1	3
1384	40	7709.548927324829	1	3
1385	41	7703.479572522215	1	3
1386	42	7701.664387074621	1	3
1387	43	7687.316104994483	1	3
1388	44	7684.2785291465525	1	3
1389	45	7686.824761294258	1	3
1390	46	7673.4201801150875	1	3
1391	47	7662.943933696538	1	3
1392	48	7648.927923366654	1	3
1393	1	7631.72349551305	1	3
1394	2	7601.788129937108	1	3
1395	3	7575.597768190261	1	3
1396	4	7542.915760546771	1	3
1397	5	7485.0824489714205	1	3
1398	6	7445.018226362238	1	3
1399	7	7429.35090317011	1	3
1400	8	7442.262228357254	1	3
1401	9	7429.622167978245	1	3
1402	10	7402.1161068996535	1	2
1403	11	7371.188840197943	1	2
1404	12	7386.144766882841	1	2
1405	13	7387.322656038656	1	2
1406	14	7363.283535838336	1	2
1407	15	7363.948725174628	1	2
1408	16	7353.3333873725815	1	2
1409	17	7335.2808822292045	1	2
1410	18	7314.606320528801	1	2
1411	19	7288.25219061118	1	2
1412	20	7273.802225538871	1	1
1413	21	7243.716058052708	1	1
1414	22	7229.919359291341	0	1
1415	23	7214.2403322392975	0	1
1416	24	7207.569277761259	0	1
1417	25	7200.240778677398	0	1
1418	26	7190.729592619543	0	1
1419	27	7180.878373613092	0	2
1420	28	7178.422447609578	0	2
1421	29	7163.390566159845	0	2
1422	30	7152.685933690809	0	2
1423	31	7146.850204186613	0	2
1424	32	7136.427236435212	0	2
1425	33	7116.253695922384	0	2
1426	34	7104.758408026471	0	2
1427	35	7074.235559071613	0	2
1428	36	7064.910046539139	0	2
1429	37	7048.487758841445	0	2
1430	38	7019.785238222817	0	2
1431	39	7015.233269028246	0	2
1432	40	7001.247863440882	0	2
1433	41	7012.618488803375	0	2
1434	42	7011.695542641228	0	2
1435	43	7008.680284859118	0	2
1436	44	6997.676844178489	0	2
1437	45	6982.400360329902	0	2
1438	46	6980.628630522654	0	2
1439	47	6976.31418655625	0	2
1440	48	6968.777047861797	0	2
1441	1	6942.706146378203	0	2
1442	2	6929.56498919446	0	2
1443	3	6906.99902499141	0	1
1444	4	6895.350328939988	0	1
1445	5	6891.558743855068	0	1
1446	6	6899.527954230686	0	1
1447	7	6916.244953458752	0	2
1448	8	6933.21019041423	0	2
1449	9	6950.978541381768	0	2
1450	10	6936.731180094542	0	2
1451	11	6912.117296636235	0	2
1452	12	6846.59132239358	-1	1
1453	13	6798.626447396628	-1	2
1454	14	6756.994949444684	-1	2
1455	15	6707.913711960566	-1	2
1456	16	6688.464547465326	-1	2
1457	17	6669.183207403549	-1	3
1458	18	6653.784636743257	-1	3
1459	19	6661.3210181617505	-1	3
1460	20	6649.693981769019	-1	3
1461	21	6644.33246187477	-1	3
1462	22	6631.879035210641	-1	3
1463	23	6621.85066733912	-1	3
1464	24	6614.314077353802	-1	3
1465	25	6599.6718253649515	-1	3
1466	26	6589.138621740768	-1	3
1467	27	6578.992803601215	-1	3
1468	28	6568.6997471078885	-1	3
1469	29	6562.385731605458	-1	3
1470	30	6559.598061808774	-1	3
1471	31	6563.724293827696	-1	3
1472	32	6558.322208379881	-1	3
1473	33	6563.661304835098	-1	3
1474	34	6580.078435132966	-1	3
1475	35	6588.022066734104	-1	3
1476	36	6594.893320166593	-1	3
1477	37	6598.6030557657605	-1	3
1478	38	6606.20884488003	-1	3
1479	39	6599.184599778928	-1	3
1480	40	6611.0629830037215	-1	3
1481	41	6613.261852818952	-1	3
1482	42	6619.7470088449345	-1	3
1483	43	6620.312194117023	-1	3
1484	44	6624.001177665173	-1	3
1485	45	6623.090772864425	-1	3
1486	46	6615.947263529975	-1	3
1487	47	6611.15722560088	-1	3
1488	48	6609.382243332483	-1	3
1489	1	6610.59176287095	-1	3
1490	2	6627.2970997997	-1	3
1491	3	6638.091099833547	-1	3
1492	4	6634.389208659235	-1	3
1493	5	6647.013413536383	-1	3
1494	6	6654.082389056482	-1	3
1495	7	6636.067699221344	-1	3
1496	8	6605.234723064257	-1	3
1497	9	6571.297158381558	-1	3
1498	10	6567.345800462039	-1	3
1499	11	6593.1325087201485	-1	3
1500	12	6623.718642993385	-1	3
1501	13	6637.369602230249	-1	3
1502	14	6645.41429554793	-1	3
1503	15	6644.003195748895	-1	3
1504	16	6646.245226827151	-1	3
1505	17	6633.746008814322	-1	3
1506	18	6631.376960088373	-1	3
1507	19	6608.156935708591	-1	3
1508	20	6602.720624877299	-1	3
1509	21	6594.736111638083	-1	3
1510	22	6588.195058522644	-1	3
1511	23	6579.1501454408135	-1	3
1512	24	6567.456009122277	-1	3
1513	25	6568.495087104619	-1	3
1514	26	6568.274681495026	-1	3
1515	27	6569.376683316264	-1	3
1516	28	6566.558576670149	-1	3
1517	29	6558.353711993522	-1	3
1518	30	6545.212044765081	-1	3
1519	31	6528.65345979456	-1	3
1520	32	6529.442301371406	-1	3
1521	33	6517.06937121579	-1	3
1522	34	6490.812420229695	-1	3
1523	35	6481.482301377323	-1	3
1524	36	6468.6653903666165	-1	3
1525	37	6464.137761789104	-1	3
1526	38	6457.470918696876	-1	3
1527	39	6455.39593989443	-1	3
1528	40	6435.838328619509	-1	3
1529	41	6417.354933510029	-1	3
1530	42	6422.29097275475	-1	3
1531	43	6422.608356881264	-1	3
1532	44	6426.9718247808305	-1	3
1533	45	6427.542964617883	-1	3
1534	46	6438.930275879351	-1	3
1535	47	6445.477123838376	-1	3
1536	48	6461.24012262294	-1	3
1537	1	6487.950635567889	-1	3
1538	2	6489.784759009144	-1	3
1539	3	6503.455837927449	-1	3
1540	4	6513.232703031469	-1	3
1541	5	6509.948004617475	-1	3
1542	6	6518.50594203344	-1	3
1543	7	6526.050042712462	-1	3
1544	8	6523.572509896661	-1	3
1545	9	6520.778967574767	-1	3
1546	10	6515.948452250828	-1	3
1547	11	6486.63817575923	-1	3
1548	12	6469.219393593975	-1	3
1549	13	6450.9759216345565	-1	3
1550	14	6446.237863582415	-1	3
1551	15	6461.572661998218	-1	3
1552	16	6466.544193876813	-1	3
1553	17	6501.370274879266	-1	3
1554	18	6557.455837971549	-1	3
1555	19	6588.556763420494	-1	3
1556	20	6618.94630041321	-1	3
1557	21	6635.001012379515	-1	3
1558	22	6644.755795533794	-1	3
1559	23	6649.349134823938	-1	3
1560	24	6651.527833983434	-1	3
1561	25	6662.5585130750715	-1	3
1562	26	6675.242054302705	-1	2
1563	27	6681.095521449009	-1	2
1564	28	6693.735311041129	-1	2
1565	29	6707.538676241553	-1	2
1566	30	6724.1112877563655	-1	2
1567	31	6735.98904143712	-1	2
1568	32	6745.925684073483	-1	2
1569	33	6758.272957282073	-1	2
1570	34	6767.979902648923	-1	2
1571	35	6772.621286650104	-1	2
1572	36	6785.075803853462	-1	2
1573	37	6788.810577895121	-1	2
1574	38	6801.798807052026	-1	2
1575	39	6805.343764650618	-1	2
1576	40	6808.359572611582	-1	2
1577	41	6809.24557046741	-1	1
1578	42	6798.144327188762	-1	2
1579	43	6800.430402550603	-1	2
1580	44	6798.875278888919	-1	2
1581	45	6802.46742374247	-1	2
1582	46	6807.9398751447025	-1	2
1583	47	6826.149421484954	-1	1
1584	48	6825.388446152878	-1	1
1585	1	6812.431716126338	-1	1
1586	2	6819.7500791220355	-1	1
1587	3	6822.390842427094	-1	1
1588	4	6818.491705513167	-1	1
1589	5	6828.5874459748575	-1	1
1590	6	6828.463222892538	-1	1
1591	7	6862.036435568737	0	1
1592	8	6883.69464968832	0	1
1593	9	6913.276839068071	0	2
1594	10	6923.0915362904325	0	2
1595	11	6927.26321954596	0	2
1596	12	6940.035392105226	0	2
1597	13	6954.2957784023465	0	2
1598	14	6971.813829631626	0	2
1599	15	6964.059085343855	0	2
1600	16	6958.244873073829	0	2
1601	17	6935.325948830246	0	2
1602	18	6892.982609467109	0	1
1603	19	6874.789515871286	0	1
1604	20	6864.252944404767	0	1
1605	21	6871.815064502912	0	1
1606	22	6872.713644811523	0	1
1607	23	6874.495189471468	0	1
1608	24	6879.900788157703	0	1
1609	25	6880.938366839682	0	1
1610	26	6874.603626033437	0	1
1611	27	6872.822091341285	0	1
1612	28	6864.46993162749	0	1
1613	29	6850.56232956706	-1	1
1614	30	6839.096923237215	-1	1
1615	31	6841.47124049277	-1	1
1616	32	6835.791014309661	-1	1
1617	33	6828.83588973524	-1	1
1618	34	6820.045241254859	-1	1
1619	35	6822.856821848625	-1	1
1620	36	6813.706026417705	-1	1
1621	37	6813.36414658752	-1	1
1622	38	6803.167113926474	-1	2
1623	39	6815.104562380087	-1	1
1624	40	6820.899632418745	-1	1
1625	41	6822.499571968347	-1	1
1626	42	6825.714582122246	-1	1
1627	43	6835.0614650901925	-1	1
1628	44	6829.705417654378	-1	1
1629	45	6832.717407274483	-1	1
1630	46	6822.8878867421	-1	1
1631	47	6809.945013579885	-1	1
1632	48	6807.893241526421	-1	2
1633	1	6820.138449408231	-1	1
1634	2	6825.667991607838	-1	1
1635	3	6823.493642139181	-1	1
1636	4	6838.476138497405	-1	1
1637	5	6837.234509055782	-1	1
1638	6	6824.099378465431	-1	1
1639	7	6808.981329771581	-1	2
1640	8	6807.053817023775	-1	2
1641	9	6838.615816806309	-1	1
1642	10	6894.76229481112	0	1
1643	11	6953.154095053669	0	2
1644	12	6965.338906137962	0	2
1645	13	6986.0049531790755	0	2
1646	14	7005.356814751985	0	2
1647	15	7030.392186149543	0	2
1648	16	7043.266621064956	0	2
1649	17	7043.71200693967	0	2
1650	18	7066.7202734577	0	2
1651	19	7073.99020671954	0	2
1652	20	7069.189894111378	0	2
1653	21	7065.3856305573845	0	2
1654	22	7068.760416849	0	2
1655	23	7078.099460665397	0	2
1656	24	7087.142972790766	0	2
1657	25	7076.336265057419	0	2
1658	26	7080.460365634964	0	2
1659	27	7089.870550759607	0	2
1660	28	7093.16460105477	0	2
1661	29	7103.472240077157	0	2
1662	30	7105.646428182591	0	2
1663	31	7097.545613378341	0	2
1664	32	7097.05547783896	0	2
1665	33	7109.871640167289	0	2
1666	34	7138.6742853913975	0	2
1667	35	7139.68308292092	0	2
1668	36	7146.819646182686	0	2
1669	37	7153.739851365081	0	2
1670	38	7155.984970643881	0	2
1671	39	7158.0313243336295	0	2
1672	40	7163.940151579323	0	2
1673	41	7167.8478834662055	0	2
1674	42	7181.503748173408	0	2
1675	43	7197.314734709045	0	1
1676	44	7219.691304809894	0	1
1677	45	7233.951333090902	0	1
1678	46	7253.141737234808	1	1
1679	47	7270.841155300984	1	1
1680	48	7279.859699041962	1	1
1681	1	7270.203330352135	1	1
1682	2	7258.020100020549	1	1
1683	3	7259.767517157789	1	1
1684	4	7279.586468069819	1	1
1685	5	7288.145977963457	1	2
1686	6	7321.121419578396	1	2
1687	7	7319.1065040023295	1	2
1688	8	7323.408792130805	1	2
1689	9	7281.483830317998	1	1
1690	10	7240.339999237288	1	1
1691	11	7238.02814146029	1	1
1692	12	7255.512675656574	1	1
1693	13	7255.679846840898	1	1
1694	14	7245.6927703831	1	1
1695	15	7229.021566028193	0	1
1696	16	7230.680170089616	0	1
1697	17	7232.338639234064	0	1
1698	18	7210.417689786533	0	1
1699	19	7199.174040669072	0	1
