Sim	Year	Month	QM	ontNBS_QM1	ontNBS_QM2	ontNBS_QM3	ontNBS_QM4	erieOut_QM1	erieOut_QM2	erieOut_QM3	erieOut_QM4	slonFlow_QM1	slonFlow_QM2	slonFlow_QM3	slonFlow_QM4	ontNTS_QM1	ontNTS_QM2	ontNTS_QM3	ontNTS_QM4
1016	2043	2	8	1481.8841040896	1638.7405390105241	1690.565650404572	1800.6331911275242	5603.0	5569.7983776804	5571.3925834304	5648.104189165012	1066.930028296	1208.7661938625874	1163.2089317498521	1368.5747457095533	7084.8841040896	7208.538916690924	7261.958233834972	7448.737380292536
1017	2043	3	9	1521.0947432096	1597.7218589768759	1734.2381990812187	1790.4584214707147	5496.0	5571.3925834304	5606.1276719404	5714.230348485611	1426.7451432960002	1316.4548217055874	1481.6176021521446	1863.2540519744375	7017.0947432096	7169.114442407275	7340.365871021619	7504.688769956326
1018	2043	3	10	2354.1892938496003	2331.22769851062	2217.381024014485	2170.709454235238	5490.0	5606.1276719404	5667.9342470304	5710.8160966801	1429.5420882960002	1561.1214205545873	1921.900575759846	2423.9230334605973	7844.1892938496	7937.3553704510205	7885.315271044885	7881.525550915338
1019	2043	3	11	2579.3536596495996	2413.1972435993	2310.742687927513	2253.4519729244353	5343.0	5667.9342470304	5561.1490768804	5775.912184741292	1978.254979496	2215.158267094427	2640.246532327655	2716.06473514254	7922.3536596496	8081.131490629699	7871.891764807913	8029.364157665726
1020	2043	3	12	2967.8367967296	2748.453518457468	2566.4702875012435	2428.4776141245	5742.0	5561.1490768804	5818.0407850304	5696.249983909971	2413.754693896	2779.865914136507	2819.055906644629	2907.0318281381105	8709.8367967296	8309.602595337867	8384.511072531644	8124.727598034471
1021	2043	4	13	2395.4285747296	2287.869815456268	2229.243224392274	2052.191758845844	5687.0	5818.0407850304	5767.833988980399	5881.267480855691	2796.574688896	2830.8026879955073	2915.696920026013	2848.136610760347	8082.4285747296	8105.910600486668	7997.077213372673	7933.459239701535
1022	2043	4	14	2147.1848138896003	2118.217336441604	1972.7942801985023	1984.099988693638	5609.0	5767.833988980399	5762.3650823304	5818.824064752451	2216.486343096	2483.813679771947	2529.555047874038	2572.406340478505	7756.1848138896	7886.051325422003	7735.159362528902	7802.924053446089
1023	2043	4	15	2246.2716237696	2073.852252250652	2056.3691533565607	1939.0256548187356	5713.0	5762.3650823304	5787.6344918203995	5897.261066569932	2289.7828366960002	2393.1454115154675	2471.782859191522	2363.7050595754763	7959.2716237696	7836.217334581052	7844.00364517696	7836.2867213886675
1024	2043	4	16	2389.3323396096002	2305.339949388316	2117.071098333008	2075.353058732814	5837.0	5787.6344918203995	5939.713407740401	5919.590362477844	2336.900952696	2432.2412788266674	2334.5369481567063	2143.187126201743	8226.3323396096	8092.974441208716	8056.784506073409	7994.943421210658
1025	2043	5	17	1636.9454210096	1589.5870368607561	1698.1355891804483	1585.5228664439662	5864.0	5939.713407740401	5963.0270635304005	5960.86813880314	2144.953071696	2132.564523342467	1994.2008151807236	1790.8038982620092	7500.9454210096	7529.300444601156	7661.162652710849	7546.3910052471065
1026	2043	5	18	1940.8169400496001	1975.31944987714	1783.7442008306962	1615.1516689476593	5868.0	5963.0270635304005	5920.0775524804	5934.299146026492	1778.379666496	1745.197992947827	1607.125299797777	1447.5151002440623	7808.8169400496	7938.34651340754	7703.8217533110965	7549.450814974151
1027	2043	5	19	1646.0339301295999	1523.8784240091081	1429.314943412672	1325.3062379342061	5812.0	5920.0775524804	5848.3949522904	5921.105703241252	1805.642366496	1649.6195490878272	1478.861267658525	1293.7848346042879	7458.0339301296	7443.955976489508	7277.709895703072	7246.411941175458
