Sim	Year	Month	QM	ontNBS_QM1	ontNBS_QM2	ontNBS_QM3	ontNBS_QM4	erieOut_QM1	erieOut_QM2	erieOut_QM3	erieOut_QM4	slonFlow_QM1	slonFlow_QM2	slonFlow_QM3	slonFlow_QM4	ontNTS_QM1	ontNTS_QM2	ontNTS_QM3	ontNTS_QM4
532	2033	1	4	893.3779246895999	1198.6530504272841	1392.5154180985462	1546.3199511997445	5285.0	5279.5429237004	5201.5961228104	5227.264275151188	658.6070616960001	768.4280096604673	696.7347110360113	619.9556623373687	6178.3779246896	6478.195974127684	6594.111540908946	6773.584226350932
533	2033	2	5	1122.0630873696	1332.072097475212	1503.0953722556171	1635.8727699252827	5226.0	5201.5961228104	5196.8090601504	5238.711935500955	729.7001586960001	669.5078434758674	599.8715812447417	586.348671491	6348.0630873696	6533.668220285612	6699.904432406017	6874.584705426238
534	2033	2	6	991.7539562095999	1234.522863466676	1443.8096355929777	1592.6759833555125	5180.0	5196.8090601504	5226.4280608464	5265.683073093947	732.278565696	644.0013250332672	618.9012723690762	837.4747632715561	6171.7539562096	6431.3319236170755	6670.237696439377	6858.35905644946
535	2033	2	7	966.9652358495998	1232.65831986382	1441.6762265293141	1576.8602898414686	5171.0	5226.4280608464	5251.0028796804	5243.578335439833	599.481274296	587.6023106397872	814.3868746594168	846.8028322435068	6137.9652358496	6459.08638071022	6692.6791062097145	6820.438625281301
536	2033	2	8	1384.0722189296	1561.1691533135881	1662.3127665384181	1762.328803168468	5265.0	5251.0028796804	5265.5180544304	5353.018798902612	839.8306682959999	991.711149510587	977.6072704674452	1206.2758834290446	6649.0722189296	6812.172032993988	6927.830820968818	7115.34760207108
537	2033	3	9	2000.1398782096	2008.7399902878763	2010.0678540169192	2056.90183653398	5464.0	5265.5180544304	5474.1715609404	5473.210569390411	1165.498163296	1099.7848736695873	1296.4010101992894	1710.557387745731	7464.1398782096	7274.258044718276	7484.239414957319	7530.112405924391
538	2033	3	10	1560.1766040896	1656.070287110524	1803.7490378628318	1861.5763166615443	5384.0	5474.1715609404	5540.6031000304	5550.4101407433	860.597368296	1128.2448546505873	1586.5158740899933	2163.004612671065	6944.1766040896	7130.241848050924	7344.352137893232	7411.986457404844
539	2033	3	11	2059.8710708096	2122.420822815836	2089.466736709869	2036.3184134301769	5475.0	5540.6031000304	5550.8813568804	5666.235635327692	1314.3892194960001	1717.3810742624273	2259.538203494913	2403.093090138862	7534.8710708096005	7663.023922846236	7640.348093590269	7702.554048757869
540	2033	3	12	2158.5516126095995	2117.9804586741157	2056.7093120989484	2032.069771482289	5535.0	5550.8813568804	5663.0485920304	5595.632213773971	1852.482353896	2354.518548548507	2473.1559773971276	2608.8357155119493	7693.551612609599	7668.8618155545155	7719.757904129348	7627.70198525626
541	2033	4	13	2162.3310633295996	2091.709953305828	2057.099633563655	2106.891766155299	5592.0	5663.0485920304	5619.020497980399	5745.996197477291	2519.057768896	2588.8320980515073	2694.164980164632	2645.270754816266	7754.3310633296	7754.758545336228	7676.120131544054	7852.887963632591
542	2033	4	14	2111.4860306496003	2072.7065321159002	2118.0526622077914	1985.6419391077134	5652.0	5619.020497980399	5739.7117583304	5724.403163071651	2450.738143096	2597.080692531947	2573.65588023227	2581.9756191781385	7763.4860306496	7691.727030096299	7857.764420538191	7710.045102179364
543	2033	4	15	1845.1424619696	1938.4634901403724	1857.2130860022817	1868.1873228879158	5718.0	5739.7117583304	5780.7027038204	5892.150758878732	2190.122236696	2287.551598595467	2370.928880854378	2300.681540263896	7563.1424619696	7678.175248470772	7637.915789822681	7760.3380817666475
544	2033	4	16	1528.3414776896	1533.5527093210844	1636.7294321124439	1639.4615592877747	5742.0	5780.7027038204	5893.4523107404	5890.689624463444	1721.379072696	1972.8922226106672	2007.067135141975	1904.613738542128	7270.3414776896	7314.255413141484	7530.181742852844	7530.151183751218
545	2033	5	17	1361.5854440096	1501.0161853765562	1542.4095130599467	1529.617727152875	5789.0	5893.4523107404	5895.4091265304005	5913.0791878295395	1735.544511696	1840.2044115504673	1781.5263336269095	1601.4237817487606	7150.5854440096	7394.468496116957	7437.818639590347	7442.6969149824145
546	2033	5	18	1435.7181336496	1490.8775509197003	1492.765890709975	1495.1446579229473	5936.0	5895.4091265304005	5937.2803134804	5897.652867460892	1666.9598664960001	1659.7301025878273	1511.5799767072253	1345.8891307784693	7371.7181336496	7386.286677450101	7430.046204190375	7392.7975253838395
547	2033	5	19	1035.8699246895999	1133.682653947284	1238.3549654491383	1245.0878012978715	5825.0	5937.2803134804	5857.6041562904	5935.977613698051	1455.737946496	1368.1672316438273	1240.0997594816445	1105.8335194221897	6860.869924689599	7070.962967427684	7095.959121739538	7181.065414995923
548	2033	5	20	1151.7791876896	1252.6364006070842	1255.3008242597793	1206.9095299132	5692.0	5857.6041562904	5796.4621713904	5759.491876598379	1072.3385464960002	1032.1231165638274	952.4181567291885	879.3700833069793	6843.7791876896	7110.240556897485	7051.762995650179	6966.401406511579
549	2033	6	21	975.5747981295999	1036.6491550019082	1050.5460766542549	1112.2259166795263	5624.0	5796.4621713904	5626.6178325004	5680.96981611726	938.063590496	886.2914237646273	830.591256131323	771.0649994273979	6599.5747981296	6833.111326392308	6677.163909154655	6793.195732796787
550	2033	6	22	640.0853558095998	737.585580196836	888.4197864733916	910.5065560654779	5566.0	5626.6178325004	5549.882933030401	5642.755302476628	791.6024144960002	764.0219771614273	721.9597252288248	671.0729600324279	6206.0853558096	6364.203412697236	6438.302719503792	6553.261858542105
551	2033	6	23	799.2430703295998	937.0786876680281	945.3037924570554	911.2863418209932	5641.0	5549.882933030401	5650.9358793504	5611.376797118092	686.2291608959998	667.268988385907	630.7299719401582	575.709949591265	6440.2430703295995	6486.961620698428	6596.239671807455	6522.663138939086
552	2033	6	24	790.3119264896	829.4782972015641	828.4565400863596	903.4444051731748	5659.0	5650.9358793504	5673.4425848104	5625.850496504908	742.603430896	683.6923965999073	614.7780366335531	562.1630144015828	6449.3119264895995	6480.4141765519635	6501.8991248967595	6529.294901678082
553	2033	7	25	565.9272568895997	620.467145729404	754.7058199463922	774.4501337635447	5652.0	5673.4425848104	5626.4557683304	5610.713367880556	659.727097896	597.9296962893072	549.7347233760902	524.1133532109336	6217.927256889599	6293.9097305398045	6381.161588276793	6385.1635016441005
554	2033	7	26	267.39926960959997	476.071466486316	575.1915145567186	562.1262482792182	5569.0	5626.4557683304	5551.3064256404	5577.242758676733	625.0808298960001	568.8228034117074	538.1938032109579	518.5237938304535	5836.3992696096	6102.527234816716	6126.4979401971195	6139.369006955951
555	2033	7	27	283.66897312959986	423.35118025690815	453.54130540777805	521.1092701617702	5570.0	5551.3064256404	5545.130717650401	5523.221042954659	507.978626896	495.41848016710713	486.9702904801962	469.5548974924218	5853.6689731296	5974.657605897309	5998.672023058179	6044.330313116429
556	2033	7	28	263.56808560959996	327.44357099991623	430.93352502767345	504.95454866429407	5536.0	5545.130717650401	5514.5147480504	5530.207658739948	531.033236296	512.0085568481873	488.0245422667497	485.6424316907487	5799.5680856096	5872.574288650317	5945.448273078074	6035.162207404242
557	2033	8	29	185.26855756960015	318.73174847213215	424.71616171961534	482.8725748106822	5526.0	5514.5147480504	5519.326106540399	5510.662897581468	476.3835010960001	462.97903494754735	467.16744558029427	469.5111172564559	5711.2685575696005	5833.246496522533	5944.042268260015	5993.53547239215
558	2033	8	30	481.3920910495999	553.0845646617402	574.6721336317671	581.7465138861184	5504.0	5519.326106540399	5504.682108890401	5497.237690970579	546.8614792959999	526.1393778207871	513.0121577889611	498.3834180109218	5985.3920910496	6072.410671202139	6079.354242522168	6078.984204856697
559	2033	8	31	281.4272782496	360.2854463068603	428.4330593095011	442.1218445722433	5478.0	5504.682108890401	5473.7314015704	5446.74419811726	541.019041496	523.4730179228272	506.0999415060721	514.3541781812891	5759.4272782496	5864.967555197261	5902.164460879901	5888.866042689503
560	2033	8	32	108.0700600496001	229.38954434914012	299.7806886431073	410.97121858569915	5420.0	5473.7314015704	5398.5770145804	5429.409337073644	493.9376860960001	485.3356969645472	499.0372942144535	543.5909140790952	5528.0700600496	5703.12094591954	5698.357703223507	5840.3805556593425
561	2033	9	33	59.449493849599776	165.66728071062016	315.06325838660564	392.4932581367067	5417.0	5398.5770145804	5397.1405158604	5350.879452813731	441.1115978959999	467.94639558930714	520.6565046083501	572.5401726871617	5476.4494938496	5564.2442952910205	5712.203774247006	5743.372710950438
562	2033	9	34	-233.2100490703997	0.27696824078861937	167.3814557304679	349.807560214006	5353.0	5397.1405158604	5324.9552469204	5389.620354411796	459.16750629599994	514.4846760621872	567.9874820503444	635.2815020969781	5119.7899509296	5397.417484101189	5492.336702650868	5739.427914625802
563	2033	9	35	27.428857529600123	188.80920271314847	365.1310952464295	505.6942196689224	5385.0	5324.9552469204	5382.7148289904	5400.488261458723	429.2556470960001	508.06885950474725	591.0821291244554	641.5452228517142	5412.4288575296005	5513.764449633549	5747.845924236829	5906.182481127646
564	2033	9	36	-86.1877330704001	148.1088210943882	350.49598891358573	517.7314472304362	5276.0	5382.7148289904	5372.642517010399	5292.621404460139	475.72350669599996	568.3423536094672	624.771075239533	680.9149522814798	5189.8122669296	5530.823650084788	5723.138505923986	5810.352851690575
565	2033	10	37	199.45471920960006	391.0171807064762	546.7091975508868	721.9499599371281	5209.0	5372.642517010399	5193.8124097304	5333.613846995915	560.7686050960001	619.4464976403474	676.9872419765832	807.8363522988465	5408.4547192096	5763.659697716876	5740.521607281286	6055.563806933043
566	2033	10	38	373.24117096960003	532.6807137517724	711.9178290219523	817.4113923843037	5217.0	5193.8124097304	5245.0843833204	5163.016650265052	531.959194696	615.4809835310673	762.4658490782662	855.5330139336703	5590.2411709696	5726.493123482172	5957.002212342352	5980.428042649355
567	2033	10	39	181.36225400960006	434.6640812025562	619.1400799119665	797.1678658039655	5245.0	5245.0843833204	5192.1321516104	5247.282136583043	518.278010696	694.1291765822672	805.124010070918	889.1168339570685	5426.3622540096	5679.748464522956	5811.272231522366	6044.450002387009
568	2033	10	40	353.33555544960007	554.9571770659802	751.2690150737394	900.0649634308434	5258.0	5192.1321516104	5254.6285393504	5174.781744146396	675.655607696	792.1365242976672	879.5365281476282	953.9988527864201	5611.3355554496	5747.08932867638	6005.89755442414	6074.846707577239
569	2033	11	41	154.2355224496	435.02721936418016	673.9122914215651	882.9262172260526	5273.0	5254.6285393504	5220.7793763104	5352.843628112908	775.0715256960001	867.5393105052673	945.1490248918666	965.4282669623581	5427.2355224496005	5689.655758714581	5894.691667731965	6235.76984533896
570	2033	11	42	184.32664040960003	476.06423314799576	741.4399632347918	959.5000537849045	5240.0	5220.7793763104	5344.5229149304005	5253.286915615756	699.046411896	826.6933471041073	878.0486433858996	871.3385248900878	5424.3266404096	5696.843609458396	6085.962878165192	6212.78696940066
571	2033	11	43	523.3692096095997	778.7721376503159	986.1972554531532	1144.6879150196512	5238.0	5344.5229149304005	5263.0820063704	5277.302705082811	676.4544522960001	772.4260903793872	793.4253417041376	859.069705555035	5761.3692096096	6123.295052580716	6249.2792618235535	6421.990620102462
